outer_fold,row_id,person_id,p_t13,p_t18,p_t21,p_interaction
2,503,B123,0.0385573653116,0.258416753908,0.018328250244,0.0207613084613
2,508,B125,0.047565662124,0.172223492884,0.018328250244,0.0207613084613
2,509,B125,0.0327265955569,0.344932646456,0.018328250244,0.0207613084613
2,510,B125,0.0327339914723,0.0461718322212,0.018328250244,0.0207613084613
2,511,B125,0.0392869380281,0.144834918853,0.018328250244,0.0207613084613
2,512,B126,0.02638291137,0.0491071470856,0.0225125320917,0.0139442017659
2,513,B126,0.02638291137,0.0490837441387,0.0277520517301,0.0139442017659
2,514,B126,0.02638291137,0.0491071470366,0.0277520517301,0.0139442017659
2,515,B126,0.0550288268919,0.0491071448178,0.0225125320917,0.0139442017659
2,520,B128,0.0327339914723,0.0499478110919,0.0300400975137,0.0207613084613
2,521,B128,0.032687750972,0.167343552117,0.018328250244,0.0207613084613
2,522,B128,0.0381563515715,0.279575325203,0.018328250244,0.0207613084613
2,523,B128,0.038150705037,0.150811998717,0.018328250244,0.0207613084613
2,524,B129,0.0558220439271,0.0491071470366,0.0147720255003,0.0171587381305
2,525,B129,0.0303461575496,0.0491031358785,0.0147720255003,0.0211072823839
2,526,B129,0.0263795092186,0.0491071470856,0.0147720255003,0.0163740751272
2,527,B129,0.0263480943597,0.049100313687,0.0147720255003,0.0139357268888
2,528,B130,0.02638291137,0.0762728640326,0.0147720255003,0.0139442017659
2,529,B130,0.0369050481064,0.458799599488,0.0147720255003,0.0194164520248
2,530,B130,0.02638291137,0.458799599488,0.0147720255003,0.0139431827915
2,531,B130,0.02638291137,0.445071825076,0.0147720255003,0.0139429766198
2,532,B131,0.049723246684,0.25020111566,0.0147720255003,0.0163692231021
2,533,B131,0.0591202916994,0.232519114607,0.0147720255003,0.0211036803094
2,534,B131,0.0303666482289,0.049105294924,0.0147720255003,0.0139442017659
2,535,B132,0.0327339914723,0.0461685966426,0.018328250244,0.0207613084613
2,536,B132,0.0327339914723,0.0572741247823,0.018328250244,0.0207613084613
2,537,B132,0.0327339914723,0.0461685966426,0.018328250244,0.0207613084613
2,538,B132,0.0327339914723,0.0494826455586,0.018328250244,0.0207613084613
2,543,B134,0.0327339914723,0.0465001060966,0.018328250244,0.0207613084613
2,544,B134,0.036794688151,0.170258533845,0.018328250244,0.0207613084613
2,545,B134,0.0327339914723,0.092762152812,0.0300400975137,0.0207613084613
2,546,B134,0.0327339914723,0.0465001088576,0.018328250244,0.0207613084613
2,547,B135,0.0327339914723,0.0910048003895,0.0329908230428,0.0276816640658
2,548,B135,0.0327225667431,0.0450147974861,0.0378698507793,0.0276816643136
2,549,B135,0.0327339914723,0.0843299780237,0.0329908230428,0.0276816640658
2,550,B135,0.12760526989,0.0419347577683,0.0329908230428,0.0276816640658
2,551,B136,0.0327339914723,0.092763512007,0.018328250244,0.0207613084613
2,552,B136,0.0327339914723,0.0465101768525,0.018328250244,0.0207613084613
2,553,B136,0.0327339914723,0.0464917254157,0.018328250244,0.0207613084613
2,554,B136,0.0327339914723,0.092762152812,0.018328250244,0.0207613084613
2,555,B136,0.0327339914723,0.0464917254157,0.0300400975137,0.0207613084613
2,556,B137,0.0322121754441,0.076589263286,0.0147720255003,0.0639664768335
2,557,B137,0.0591202916994,0.145205122492,0.0147720255003,0.0139437104028
2,558,B137,0.0320817348005,0.19999864385,0.0147720255003,0.0171599377076
2,559,B137,0.0320817348005,0.19865364525,0.0147720255003,0.0139416974519
2,560,B138,0.0327339914723,0.0420968270822,0.0329908230428,0.0276816640658
2,561,B138,0.0327339914723,0.0420968270822,0.0329908230428,0.0276816640658
2,562,B138,0.0327339914723,0.0420023411432,0.0329908230428,0.0276816640658
2,563,B138,0.0327339914723,0.0420775229422,0.0329908230428,0.0276816640658
2,564,B139,0.0327339914723,0.164069002887,0.0329908230428,0.0276816640658
2,565,B139,0.0387581612625,0.298353869288,0.0329908230428,0.0276816643136
2,566,B139,0.0326638309478,0.297001386453,0.0329908230428,0.0276816649762
2,567,B139,0.0326638309478,0.301288012091,0.0329908230428,0.0276816649762
2,568,B139,0.0327225667431,0.0420389045493,0.0440166245133,0.0276816640658
2,569,B140,0.0327339914723,0.0462775461152,0.018328250244,0.0207613084613
2,570,B140,0.0327339914723,0.0465077372779,0.018328250244,0.0207613084613
2,571,B140,0.0576699820796,0.127137544806,0.0300400975137,0.0207613084613
2,572,B140,0.0327339914723,0.0464437750697,0.018328250244,0.0207613084613
2,578,B142,0.11233997011,0.0778143980971,0.0446625712932,0.0276816640658
2,579,B142,0.0327339914723,0.0419092570249,0.0329908230428,0.0276816640658
2,580,B142,0.0327339914723,0.0420574083861,0.0329908230428,0.0276816640658
2,581,B142,0.0327339914723,0.0475388690371,0.0329908230428,0.0276816640658
2,588,B144,0.0327339914723,0.0483278037073,0.0329908230428,0.0276816640658
2,589,B144,0.0521865923081,0.337974241833,0.0329908230428,0.0675822739497
2,590,B144,0.0627676010625,0.041365098114,0.0378698507793,0.0675822739497
2,591,B144,0.0521865923081,0.166245800382,0.0329908230428,0.0491189784918
2,592,B144,0.0327207969627,0.0413609852983,0.0329908230428,0.0276809753271
2,593,B144,0.0599058243345,0.159326376728,0.0329908230428,0.0276809753271
2,594,B145,0.0411751165367,0.22694428403,0.0329908230428,0.0390132734757
2,595,B145,0.0487686190926,0.22694428403,0.0329908230428,0.0390132734757
2,596,B145,0.0327339914723,0.042100600459,0.0329908230428,0.0276816640658
2,597,B145,0.0327339914723,0.0420750143136,0.0329908230428,0.0276816640658
2,602,B147,0.0386514817899,0.0491071660184,0.0277520517301,0.0139442017659
2,603,B147,0.02638291137,0.0491071463545,0.0147720255003,0.0139442017659
2,604,B147,0.02638291137,0.120810753416,0.0277520517301,0.0139416974519
2,605,B147,0.02638291137,0.0491071470366,0.0225125320917,0.0139442017659
3,1,B001,0.00141669979449,0.100296200704,0.0232533093703,0.0127469450795
3,2,B001,0.00125054757281,0.145601681533,0.0232533093703,0.0127469450795
3,3,B001,0.0108504798676,0.207397064525,0.0232533093703,0.192976789302
3,4,B001,0.0027803669631,0.145601681533,0.0232533093703,0.0127469450795
3,5,B002,0.00701274276487,0.0668525929546,0.0135885364961,0.029321576717
3,6,B002,0.00804868669356,0.0663312030019,0.0135885364961,0.0293213687425
3,7,B002,0.00373715297119,0.0887519146213,0.0135885364961,0.0293250434743
3,8,B002,0.00772352923037,0.0881511563191,0.0196145999019,0.0293250434743
3,9,B003,0.00410102889589,0.152254563166,0.0232533093703,0.0127469450795
3,10,B003,0.00209744837786,0.0594582900969,0.0232533093703,0.0127469450795
3,11,B003,0.00345504738074,0.200308103964,0.0232533093703,0.0127469450795
3,12,B003,0.0182148714653,0.113597689234,0.0232533093703,0.0127462451097
3,17,B005,0.00227390051329,0.0596784514197,0.0911675655246,0.0223892507102
3,18,B005,0.00357596855387,0.0596784514197,0.0386155227558,0.0223892507102
3,19,B005,0.00346970486585,0.0596784514197,0.102847837117,0.0223892507102
3,20,B005,0.0423894527713,0.0596784514197,0.0924184067734,0.0223892507102
3,35,B009,0.0118055888942,0.0666328974012,0.0135885364961,0.0293288130417
3,36,B009,0.0211987803635,0.0667429560031,0.0135885364961,0.0293288130417
3,37,B009,0.00296609901405,0.105020465396,0.0135885364961,0.0653293058828
3,38,B009,0.0109302932715,0.0946112302401,0.0196150105211,0.0293288130417
3,39,B009,0.00806144030466,0.0883268709157,0.0209225513479,0.0642898873551
3,40,B010,0.00974345293296,0.0596784514197,0.0100026941641,0.0280631735692
3,41,B010,0.00576214921005,0.0596784514197,0.0100026941641,0.0223892550244
3,42,B010,0.0242282773743,0.15593032676,0.0100026941641,0.0280631735692
3,43,B010,0.0538387733083,0.17492338088,0.0100026941641,0.0280631735692
3,58,B014,0.00181964102738,0.0821371713081,0.0232533093703,0.0127469450795
3,59,B014,0.0020212942771,0.0594582851197,0.0232533093703,0.0127469450795
3,60,B014,0.00242044426573,0.0594582851194,0.0232533093703,0.0127469450795
3,61,B014,0.00260730305364,0.0594582851194,0.0232533093703,0.0288169393261
3,62,B014,0.00293014466869,0.200341500211,0.0232533093703,0.0127469450795
3,63,B014,0.00259531167098,0.0594582851194,0.0232533093703,0.0127462451097
3,72,B017,0.081189396049,0.0596784514197,0.0299242066428,0.0280631735692
3,73,B017,0.0138766986846,0.0801388844772,0.0299242066428,0.0280631735692
3,74,B017,0.00634277658738,0.0596784514197,0.0270920781587,0.0223892550244
3,75,B018,0.0196074955465,0.0666115736544,0.0193195544896,0.0938806986576
3,76,B018,0.128530640488,0.231989969571,0.0230108458671,0.0905956908951
3,77,B018,0.0608370069795,0.209159328834,0.0278209352049,0.029328822621
3,78,B018,0.0134611646722,0.169813831506,0.0819633686435,0.0905956908951
3,79,B019,0.0103843228847,0.0750510647447,0.0135885364961,0.0293288130417
3,80,B019,0.0203672224281,0.0775141590786,0.0135885364961,0.0293288130417
3,81,B019,0.00623425233772,0.079743975253,0.0135885364961,0.0293288130417
3,82,B019,0.0106090821157,0.182068720146,0.020925160312,0.0293288130417
3,83,B020,0.00826767213436,0.0675006642011,0.0143524395663,0.0223892507102
3,84,B020,0.0940387686949,0.181910362224,0.0143523814118,0.0223892507102
3,85,B020,0.177086490822,0.0596784514222,0.0143524395663,0.0223892507102
3,86,B020,0.00240195120248,0.0596784514222,0.0143524655285,0.0223892507102
3,87,B021,0.00771736755325,0.0668626151625,0.0193085104664,0.0293252514741
3,88,B021,0.00422205819995,0.0667094920917,0.0193078600336,0.0293250434743
3,89,B021,0.0106465428954,0.0735375948132,0.0193078600336,0.029321472215
3,90,B021,0.00412684967067,0.0778197137787,0.0296592279245,0.029321472215
3,95,B023,0.00100207634224,0.151759848307,0.0750762673184,0.0126990650076
3,96,B023,0.0863516768945,0.163016181217,0.0871105932477,0.077713278902
3,97,B023,0.0143803769033,0.195914823044,0.0401149984917,0.0127469450795
3,98,B023,0.00619633458861,0.0594582900966,0.0452809264064,0.0127469450795
3,99,B024,0.0217307117569,0.236695551742,0.0232533093703,0.192976789302
3,100,B024,0.226268880974,0.163016181217,0.0232533093703,0.192976789302
3,101,B024,0.00138124582208,0.0594582900966,0.0232533093703,0.0127469450795
3,102,B024,0.00137480163526,0.0594582851194,0.0232533093703,0.0127462451097
3,103,B025,0.0022594366276,0.128655322555,0.0424761866945,0.192976789302
3,104,B025,0.00233529494642,0.0594582851194,0.0305080547333,0.0127469450795
3,105,B025,0.00283446692303,0.0594582852838,0.0411689031444,0.0127469450795
3,106,B025,0.00274152083422,0.0594582851197,0.0440384968511,0.0127462451097
3,107,B026,0.13333859098,0.0668525929546,0.0135885364961,0.0653293058828
3,108,B026,0.0246731090338,0.0802795541846,0.0135885364961,0.0293288130417
3,109,B026,0.226284022317,0.0883268709157,0.0135885364961,0.0653293058828
3,110,B026,0.0157267769542,0.115303607024,0.0196150105211,0.0653293058828
3,111,B027,0.0105047200731,0.0596784514197,0.0270920781587,0.0280631735692
3,112,B027,0.00605222452316,0.0596784514197,0.0270920781587,0.0223892550244
3,113,B027,0.00609366787014,0.0596784514197,0.0300830565251,0.0223684205212
3,114,B027,0.00624528009556,0.0596784514197,0.0715282193008,0.0223887315164
3,115,B028,0.018261185375,0.157219072431,0.0193085104664,0.0506851041707
3,116,B028,0.00630985471121,0.111115015182,0.0193078600336,0.029298449123
3,117,B028,0.0365180533362,0.145373048398,0.027814134286,0.029298454389
3,118,B028,0.208857893262,0.214268236122,0.081959057354,0.0905956908951
3,119,B029,0.00255983408347,0.0594582851197,0.0305138782859,0.0126517252366
3,120,B029,0.00273121164113,0.0594582851197,0.0411735986537,0.0127469450795
3,121,B029,0.00495593784743,0.121024284815,0.0411735986537,0.0127469450795
3,122,B029,0.0015601999558,0.0594582851194,0.0440447271944,0.192976789302
3,123,B030,0.00268683051949,0.0594582851194,0.0232533093703,0.0127469450795
3,124,B030,0.00168626301888,0.0594582851194,0.0232533093703,0.0127469450795
3,125,B030,0.00299031473927,0.161768949717,0.0232533093703,0.0126517252366
3,126,B030,0.00168772921327,0.0972232700985,0.0232533093703,0.0127469450795
3,127,B030,0.00291869782106,0.140285256641,0.0232533093703,0.0127469450795
3,128,B030,0.00167400681913,0.0853626058562,0.0232533093703,0.0127469450795
3,129,B031,0.00509155142799,0.0790983942928,0.0193168760687,0.0292532307372
3,130,B031,0.0111300118409,0.0848557341761,0.0193162253595,0.0293251433276
3,131,B031,0.00284015163346,0.17481764293,0.0612312569386,0.0293288159348
3,132,B031,0.00468903764056,0.149166607,0.0818137722369,0.0293251433276
3,139,B033,0.0245240642941,0.209159328834,0.0135885364961,0.0293251433276
3,140,B033,0.00647979554041,0.0665830070135,0.0135885364961,0.029321576717
3,141,B033,0.0165388694116,0.0663312030019,0.0135885364961,0.0293252514741
3,142,B033,0.007766707921,0.156522439901,0.0233393064118,0.0293213687425
3,143,B034,0.031414401906,0.100608489465,0.0135885364961,0.0293288130417
3,144,B034,0.00382387677313,0.134041059262,0.0135885364961,0.0293288130417
3,145,B034,0.00267056376718,0.0802428263434,0.0135885364961,0.0293288130417
3,146,B034,0.0295589082162,0.208481823582,0.0196127329525,0.0293288130417
3,147,B035,0.0179000681305,0.227143430406,0.0232533093703,0.0126990650076
3,148,B035,0.00161060061964,0.0594582851198,0.0232533093703,0.0127469450795
3,149,B035,0.00195083545962,0.0821212535473,0.0232533093703,0.0127469450795
3,150,B035,0.204318548169,0.183704495842,0.0232533093703,0.0127469450795
3,155,B037,0.00782258471636,0.140763555369,0.0147202411642,0.062605580042
3,156,B037,0.0409331977887,0.0596784514222,0.0143524655285,0.0456664860353
3,157,B037,0.0034929278217,0.0596784570056,0.0143523814118,0.022366161991
3,158,B037,0.310084514784,0.122995822713,0.0143524655285,0.0762378190529
3,159,B037,0.00672521654574,0.0675006784167,0.0143523814118,0.0334830159555
3,160,B037,0.0157231885067,0.0596784514222,0.0143524655285,0.0223757347755
3,161,B037,0.0363267831478,0.0713572501408,0.0151476888104,0.0223565734455
3,162,B038,0.0118668408946,0.142301764746,0.0232533093703,0.0126990650076
3,163,B038,0.0138395320103,0.0594582851197,0.0232533093703,0.0127469450795
3,164,B038,0.00529484363011,0.177015757893,0.0232533093703,0.0127469450795
3,165,B038,0.014147602391,0.152909572943,0.0232533093703,0.0127469450795
3,166,B039,0.201047592599,0.13591526986,0.0135885364961,0.0293215745647
3,167,B039,0.020382125913,0.194823192468,0.0135885364961,0.0292532307372
3,168,B039,0.0615140944301,0.231989969571,0.0135885364961,0.0293252467385
3,169,B039,0.0616797076851,0.174079654339,0.0248947730484,0.0292532307372
3,178,B042,0.00519496313756,0.0593032952247,0.103145208934,0.0127469450795
3,179,B042,0.00171959315679,0.109699135657,0.0750655293514,0.0127469450795
3,180,B042,0.00212943953837,0.109699135657,0.0730789617805,0.0127469450795
3,181,B042,0.0195707405808,0.109539098996,0.0400300403153,0.0127469450795
3,182,B042,0.00302262874492,0.0594582900966,0.0440450564417,0.0353458977908
3,183,B043,0.0203897369436,0.0668525929546,0.0135885364961,0.0293250434743
3,184,B043,0.00742739280523,0.0667177899334,0.0135885364961,0.0292532307372
3,185,B043,0.00606864026152,0.0735375948132,0.0135885364961,0.0292532307372
3,186,B043,0.00407683191645,0.0735375948132,0.0196150105211,0.0293250434743
3,187,B044,0.00596654335568,0.117704092344,0.0135885364961,0.029321472215
3,188,B044,0.00602173899409,0.117704092344,0.0135885364961,0.029321472215
3,189,B044,0.0238005710266,0.078951386952,0.0196150105211,0.0506856812081
3,190,B044,0.0296573052173,0.0735375948132,0.0196150105211,0.0506494854988
3,197,B046,0.0054777407701,0.0668525929546,0.0193168760687,0.0293252467385
3,198,B046,0.0264073371701,0.242528782764,0.0193168760687,0.0293252467385
3,199,B046,0.135801370911,0.0929587033018,0.0193162253595,0.0293252467385
3,200,B046,0.0125323578206,0.241776233016,0.0278183093265,0.0293215745647
3,214,B050,0.00105448628139,0.0594582900966,0.0232533093703,0.0127469450795
3,215,B050,0.00160617077295,0.0594582851194,0.0232533093703,0.0127469450795
3,216,B050,0.00173093057377,0.0821371713081,0.0232533093703,0.0127469450795
3,217,B050,0.00119034348005,0.101599567032,0.0232533093703,0.0127462451097
3,218,B051,0.00281153120325,0.0624844290406,0.0232533093703,0.0127469450795
3,219,B051,0.00305069848621,0.0748063467539,0.0232533093703,0.0127469450795
3,220,B051,0.00494907096477,0.0725778147723,0.0232533093703,0.0127469450795
3,221,B051,0.00160839375299,0.132663443598,0.0232533093703,0.0127462451097
3,222,B051,0.00218431475012,0.10272327072,0.0232533093703,0.0127469450795
3,223,B051,0.00153723619346,0.146057252022,0.0232533093703,0.0127469450795
3,224,B052,0.0048171095242,0.130310075983,0.0232533093703,0.0126990650076
3,225,B052,0.00936947926614,0.0711398023353,0.0232533093703,0.0288169393261
3,226,B052,0.00139056202865,0.0594582900969,0.0232533093703,0.0127469450795
3,227,B052,0.00736135688933,0.0594582851197,0.0232533093703,0.0127469450795
3,228,B052,0.0103513246689,0.0594582900969,0.0232533093703,0.0127469450795
3,229,B052,0.00182538127248,0.152599042901,0.0232533093703,0.0771706941495
3,257,B060,0.00293419675838,0.0596784514216,0.0100026941641,0.0280648092949
3,258,B060,0.00580182463507,0.0596784868809,0.0100026941641,0.0280409158957
3,259,B060,0.00377602274887,0.0596731592746,0.0100026941641,0.0223721264724
3,260,B060,0.0903968313339,0.191353231773,0.0100026941641,0.0956214078219
3,265,B062,0.00314253388531,0.131828570549,0.0135885364961,0.0293288130417
3,266,B062,0.0232069605382,0.116611041853,0.0135885364961,0.0507769441922
3,267,B062,0.0375040679285,0.118922149433,0.0135885364961,0.0507769441922
3,268,B062,0.0605603351784,0.0668559225298,0.0135885364961,0.0293127060637
3,269,B062,0.0442572111008,0.0906053485544,0.0135885364961,0.0293288130417
3,270,B062,0.0261084598547,0.0804970445234,0.0248952913977,0.0293288130417
3,271,B063,0.00929392835144,0.0750510647447,0.0135885364961,0.0293288159348
3,272,B063,0.00941721370887,0.0667182614517,0.0135885364961,0.0293252467385
3,273,B063,0.0104497894445,0.066780868654,0.0209275870356,0.0293232080779
3,274,B063,0.00303384172848,0.0887633060036,0.0196102843453,0.0293250434743
3,275,B064,0.0734170217851,0.0663312030019,0.0135885364961,0.0507769441922
3,276,B064,0.119039267695,0.0898099729792,0.0135885364961,0.0507769441922
3,277,B064,0.163243060253,0.116048451843,0.0261174364599,0.0905956908951
3,278,B064,0.885673792634,0.247724271983,0.0209271495256,0.187785586361
3,279,B065,0.0207112169855,0.234843343172,0.0143524655285,0.0223892507102
3,280,B065,0.00382373602231,0.0880825878842,0.0151476888104,0.0223892507102
3,281,B065,0.0140171167535,0.102399126529,0.0143524655285,0.0223892507102
3,282,B065,0.00966652817599,0.117335326203,0.0151476888104,0.0223892507102
3,283,B066,0.00381185292744,0.119351789579,0.0135885364961,0.0293288231798
3,284,B066,0.00885547777575,0.0665917609327,0.0135885364961,0.0293213687425
3,285,B066,0.006578537927,0.120005925566,0.0135885364961,0.0293250434743
3,286,B066,0.00522497266989,0.10392184394,0.0135885364961,0.0292532307372
3,287,B066,0.0109241945109,0.10392184394,0.0135885364961,0.0293250434743
3,288,B066,0.00973221019455,0.0919288299814,0.0135885364961,0.0293250434743
3,289,B066,0.00236253226229,0.123377294663,0.0135885364961,0.0506856812081
3,290,B066,0.0135508046716,0.122091920191,0.0135885364961,0.0506856812081
3,291,B066,0.00318986193913,0.0667168532088,0.0196131435334,0.0293288231798
3,292,B067,0.0046009316347,0.0596770181445,0.0100026941641,0.0280589650171
3,293,B067,0.071077876303,0.103383854288,0.0100026941641,0.0580991637531
3,294,B067,0.00649102554022,0.0596784803409,0.0100026941641,0.0280528447796
3,295,B068,0.00104449017215,0.0594582851197,0.0411642059394,0.0126990650076
3,296,B068,0.00196172399661,0.081563127155,0.0509742437456,0.0771706941495
3,297,B068,0.0162750023669,0.242125833357,0.0592990495403,0.0127462451097
3,298,B068,0.00140979671918,0.168618675442,0.089319386567,0.0127469450795
3,299,B069,0.0482727478639,0.0668626151625,0.0135885365602,0.0293127060637
3,300,B069,0.0851264798563,0.106665281422,0.0135885365602,0.0293288130417
3,301,B069,0.0380325002566,0.152290568728,0.0135885365602,0.0293288130417
3,302,B069,0.227224916059,0.2573976966,0.0196127329525,0.124455443396
3,303,B070,0.0272944467581,0.259928824151,0.0270920781587,0.0280631735692
3,304,B070,0.109401297403,0.0754650246376,0.0270920781587,0.0280631735692
3,305,B070,0.0190453749441,0.0596770208088,0.0299242066428,0.0280631735692
3,306,B070,0.112192023568,0.0675006642011,0.0270920781587,0.0280631735692
3,307,B071,0.00686208653249,0.229017179626,0.0100026941641,0.0223892507102
3,308,B071,0.00412856581119,0.0596784514197,0.0100026941641,0.0223892507102
3,309,B071,0.0103678128826,0.223502165048,0.0100026941641,0.0223892507102
3,310,B071,0.0405668879774,0.059678474755,0.0100026941641,0.0223892507102
3,311,B072,0.00236504606096,0.0594582851197,0.0232533093703,0.0127469450795
3,312,B072,0.00153427211066,0.159967719917,0.0232533093703,0.0127469450795
3,313,B072,0.0430830502735,0.242125833357,0.0232533093703,0.0771706941495
3,314,B072,0.00505489445205,0.187275184422,0.0232533093703,0.0771706941495
3,319,B074,0.0325526489306,0.106665281422,0.0135885365602,0.0293288130417
3,320,B074,0.0206877492783,0.0663312030019,0.0135885365602,0.0293127060637
3,321,B074,0.00707590551249,0.0881511563191,0.019609873823,0.0293288130417
3,322,B074,0.0303879343336,0.202454016083,0.0209271495256,0.0506569389352
3,323,B074,0.022510629376,0.078897560807,0.0196102843453,0.0905956908951
3,328,B076,0.0126987118769,0.0668525929546,0.0135885364961,0.0506851041707
3,329,B076,0.022174583493,0.0878053684898,0.0135885364961,0.0293232080779
3,330,B076,0.00957192724063,0.0965372061345,0.0135885364961,0.029328822621
3,331,B076,0.00234085167687,0.066780868654,0.0196131435334,0.0292530297906
3,332,B077,0.00494619577562,0.0668626151625,0.0135885365602,0.0293288130417
3,333,B077,0.00961164518703,0.110312589334,0.0135885365602,0.0293288130417
3,334,B077,0.0304497844241,0.157219072431,0.0135885365602,0.0293288130417
3,335,B077,0.0629530360731,0.066780868654,0.0196131435334,0.0293288130417
3,336,B077,0.320183035891,0.0736172432913,0.019614706493,0.0293288130417
3,337,B078,0.0046113816505,0.0596784514197,0.0386155227558,0.0223892507102
3,338,B078,0.00957743701947,0.0596784514197,0.0386155227558,0.0223892507102
3,339,B078,0.00347342044608,0.0596191535971,0.0425995336528,0.0223892507102
3,340,B078,0.0121579510965,0.153463705756,0.100009418455,0.0223892507102
3,341,B079,0.0635209094857,0.234843343172,0.0911675655246,0.0223892507102
3,342,B079,0.00912553205325,0.0596784570056,0.0386155227558,0.0223892507102
3,343,B079,0.0238400472696,0.0596717117412,0.100009418455,0.0223892507102
3,344,B079,0.00240390979983,0.223502165048,0.0438880295601,0.0223892507102
3,345,B079,0.0224710943824,0.0596784514197,0.0386155227558,0.0223892507102
3,346,B080,0.033531050862,0.103235540828,0.0135885365602,0.0293288130417
3,347,B080,0.113491440169,0.13591526986,0.0135885365602,0.029328822621
3,348,B080,0.0579030223379,0.137925383721,0.0196131435334,0.0905956908951
3,349,B080,0.0229478993597,0.0979238219774,0.0196102843453,0.0905956908951
3,355,B082,0.00238671731705,0.0596784514197,0.0270920781587,0.0223892550244
3,356,B082,0.0280574577296,0.0596784514197,0.0270920781587,0.0280631735692
3,357,B082,0.181673391821,0.0596770181445,0.0270920781587,0.0223678967664
3,358,B082,0.2718848517,0.102399126529,0.0299242066428,0.0223678967664
3,367,B085,0.00184082012507,0.0713572501408,0.0320888203123,0.0223887315164
3,368,B085,0.00765104088664,0.059678481295,0.0270920781587,0.0280631735692
3,369,B085,0.00763511978739,0.0596770181445,0.0299242066428,0.0223887315164
3,370,B085,0.0104070204015,0.0594380986985,0.0319197277943,0.0223887315164
3,371,B086,0.00188089006294,0.127147986411,0.0910515211553,0.0126990650076
3,372,B086,0.00209668358675,0.0972232700985,0.0568120436936,0.0127469450795
3,373,B086,0.00387861421107,0.0945698800024,0.109030574116,0.0127469450795
3,374,B086,0.00261056308721,0.0816860403696,0.109045597901,0.0126517252366
3,375,B087,0.00261253167956,0.0596731592746,0.0147202411642,0.0223892507102
3,376,B087,0.00478377007955,0.0596784514197,0.0143524655285,0.0223892507102
3,377,B087,0.00253268405643,0.0595794427181,0.0147202411642,0.0223892507102
3,378,B087,0.0894584939188,0.234843343172,0.0143524655285,0.0223892507102
3,379,B087,0.00566890317844,0.0596784514197,0.0143524655285,0.0223892507102
3,380,B088,0.00390642209759,0.0594582851194,0.0232533093703,0.0126990650076
3,381,B088,0.00403190607979,0.081563127155,0.0232533093703,0.0127469450795
3,382,B088,0.0039305562827,0.0594582851194,0.0232533093703,0.0771706941495
3,383,B088,0.00122942423785,0.0594582851194,0.0232533093703,0.0127469450795
3,393,B092,0.129065683583,0.195191447858,0.0232533093703,0.192976789302
3,394,B092,0.0235002131917,0.163016181217,0.0232533093703,0.192976789302
3,395,B092,0.0163284635996,0.0594582900969,0.0232533093703,0.0127469450795
3,396,B092,0.0183362566418,0.200341500211,0.0232533093703,0.0127469450795
3,397,B092,0.00325372143086,0.0594582851194,0.0232533093703,0.0127469450795
3,402,B094,0.264834189939,0.113859988893,0.0232533093703,0.192976789302
3,403,B094,0.00338701300145,0.0699260486694,0.0232533093703,0.0126517252366
3,404,B094,0.0030300839351,0.0594582851194,0.0232533093703,0.0126517252366
3,405,B094,0.00247909821873,0.0699260486694,0.0232533093703,0.0127462451097
3,406,B095,0.00114252305318,0.0594582851194,0.0232533093703,0.0771706941495
3,407,B095,0.00346303957989,0.0594582900966,0.0232533093703,0.0127469450795
3,408,B095,0.00234248506938,0.0594582851194,0.0232533093703,0.0127469450795
3,409,B095,0.00329611773461,0.0853626058562,0.0232533093703,0.0127462451097
3,410,B096,0.00525258164314,0.0595316069996,0.0100026941641,0.0223892507102
3,411,B096,0.00220455678255,0.0596770181445,0.0100026941641,0.0223892507102
3,412,B096,0.00231788733773,0.0596784570056,0.0100026941641,0.0223892507102
3,417,B098,0.00247667625098,0.0953805471998,0.0305138782859,0.0126990650076
3,418,B098,0.00235322898026,0.0594582851198,0.0296685262971,0.0126517252366
3,419,B098,0.00123600837523,0.101599567032,0.0971095193614,0.0127469450795
3,420,B098,0.00312865781253,0.0594582851198,0.0870940496253,0.0127469450795
3,425,B100,0.0440023430865,0.0668525929546,0.0135885364961,0.0293232080779
3,426,B100,0.0328019833134,0.0663312030019,0.0135885364961,0.0293232080779
3,427,B100,0.0184970841498,0.100648600359,0.0135885364961,0.0293288130417
3,428,B100,0.0140704301331,0.174226870062,0.0196145999019,0.0293070945126
3,429,B101,0.0141531807423,0.162458906174,0.0143524655285,0.0762378190529
3,430,B101,0.0184539657399,0.163189894718,0.0151476888104,0.062605580042
3,431,B101,0.00312099785255,0.13092921355,0.0155356563691,0.0762378190529
3,432,B101,0.00756836775618,0.121609358634,0.0155356563691,0.100651963628
3,433,B102,0.00270037988834,0.0713572501408,0.0155356563691,0.0223661644117
3,434,B102,0.0174665789155,0.0596784868809,0.0143523398683,0.022366161991
3,435,B102,0.0186450409568,0.151930573028,0.0155356563691,0.0762378190529
3,436,B102,0.232805444948,0.240551511947,0.0147203282235,0.147673226818
3,446,B105,0.00527139729509,0.0593032952247,0.0730789617805,0.0126990650076
3,447,B105,0.0318465305983,0.110624862995,0.105855754134,0.0127469450795
3,448,B105,0.151489289705,0.171125762455,0.127495001982,0.0127469450795
3,449,B105,0.0025944396611,0.103048965637,0.0750655293514,0.0127469450795
3,450,B105,0.0240101709157,0.242125833357,0.0232533093703,0.0127462451097
3,454,B107,0.00284278471061,0.0596784514197,0.0100026941641,0.0223684205212
3,455,B107,0.0171191231062,0.0596784514197,0.0100026941641,0.0223678967664
