日期,时间段,电价（元/kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,净负荷（kWh）,计划购电量（kWh）,充电量（kWh）,放电量（kWh）,运行模式,弃光量（kWh）,未利用计划购电量（kWh）,紧急购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段末SOC（%）,时段购电费（元）,累计购电费（元）
2025-07-08,22:40-22:50,0.424100,802.570100,0.000000,802.570100,802.570100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4200.000000,4200.000000,35.000000,340.369979,5362677.662030
2025-07-08,22:50-23:00,0.423700,797.436667,0.000000,797.436667,1630.770000,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4200.000000,4950.000000,41.250000,690.957249,5363368.619279
2025-07-08,23:00-23:10,0.424800,817.783183,0.000000,817.783183,817.783183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4950.000000,4950.000000,41.250000,347.394296,5363716.013576
2025-07-08,23:10-23:20,0.424000,786.886417,0.000000,786.886417,953.553083,166.666667,0.000000,1.000000,0.000000,0.000000,0.000000,4950.000000,5100.000000,42.500000,404.306507,5364120.320083
2025-07-08,23:20-23:30,0.422000,730.191667,0.000000,730.191667,1563.525000,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5100.000000,5850.000000,48.750000,659.807550,5364780.127633
2025-07-08,23:30-23:40,0.424000,756.251750,0.000000,756.251750,1589.585083,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5850.000000,6600.000000,55.000000,673.984075,5365454.111708
2025-07-08,23:40-23:50,0.427100,794.227550,0.000000,794.227550,794.227550,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6600.000000,6600.000000,55.000000,339.214587,5365793.326295
2025-07-08,23:50-24:00,0.427600,780.961667,0.000000,780.961667,780.961667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6600.000000,6600.000000,55.000000,333.939209,5366127.265504
2025-07-09,00:00-00:10,0.424800,730.085333,0.000000,730.085333,1563.418667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,6600.000000,7350.000000,61.250000,664.140250,5366791.405753
2025-07-09,00:10-00:20,0.424500,740.490917,0.000000,740.490917,1573.824250,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7350.000000,8100.000000,67.500000,668.088394,5367459.494147
2025-07-09,00:20-00:30,0.426900,792.473333,0.000000,792.473333,1625.806667,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8100.000000,8850.000000,73.750000,694.056866,5368153.551013
2025-07-09,00:30-00:40,0.427200,774.035467,0.000000,774.035467,1274.035467,500.000000,0.000000,1.000000,0.000000,0.000000,0.000000,8850.000000,9300.000000,77.500000,544.267951,5368697.818965
2025-07-09,00:40-00:50,0.427100,757.689833,0.000000,757.689833,1591.023167,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,9300.000000,10050.000000,83.750000,679.525994,5369377.344959
2025-07-09,00:50-01:00,0.428500,781.645000,0.000000,781.645000,781.645000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,334.934882,5369712.279842
2025-07-09,01:00-01:10,0.431100,804.812600,0.000000,804.812600,804.812600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,346.954712,5370059.234554
2025-07-09,01:10-01:20,0.430200,798.210183,0.000000,798.210183,798.210183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,343.390021,5370402.624574
2025-07-09,01:20-01:30,0.427900,769.626667,0.000000,769.626667,769.626667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,329.323251,5370731.947825
2025-07-09,01:30-01:40,0.431200,755.505250,0.000000,755.505250,755.505250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,325.773864,5371057.721689
2025-07-09,01:40-01:50,0.433300,773.230117,0.000000,773.230117,773.230117,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,335.040610,5371392.762298
2025-07-09,01:50-02:00,0.431100,782.751667,0.000000,782.751667,782.751667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,337.444243,5371730.206542
2025-07-09,02:00-02:10,0.429300,731.153867,0.000000,731.153867,731.153867,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,313.884355,5372044.090897
2025-07-09,02:10-02:20,0.432400,717.308250,0.000000,717.308250,717.308250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,310.164087,5372354.254984
2025-07-09,02:20-02:30,0.436700,742.583333,0.000000,742.583333,742.583333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,324.286142,5372678.541126
2025-07-09,02:30-02:40,0.434800,719.630067,0.000000,719.630067,719.630067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,312.895153,5372991.436279
2025-07-09,02:40-02:50,0.433500,743.062567,0.000000,743.062567,743.062567,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,322.117623,5373313.553901
2025-07-09,02:50-03:00,0.435700,789.195000,0.000000,789.195000,789.195000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,343.852261,5373657.406163
2025-07-09,03:00-03:10,0.437400,730.177217,0.000000,730.177217,730.177217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,319.379515,5373976.785678
2025-07-09,03:10-03:20,0.437100,677.639050,0.000000,677.639050,677.639050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,296.196029,5374272.981706
2025-07-09,03:20-03:30,0.435600,691.041667,0.000000,691.041667,691.041667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,301.017750,5374573.999456
2025-07-09,03:30-03:40,0.435300,719.133967,0.000000,719.133967,719.133967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,313.039016,5374887.038472
2025-07-09,03:40-03:50,0.436000,724.775933,0.000000,724.775933,724.775933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,316.002307,5375203.040779
2025-07-09,03:50-04:00,0.437800,710.638333,0.000000,710.638333,710.638333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,311.117462,5375514.158241
2025-07-09,04:00-04:10,0.440100,705.328367,0.000000,705.328367,705.328367,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,310.415014,5375824.573255
2025-07-09,04:10-04:20,0.438900,701.807950,0.000000,701.807950,701.807950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,308.023509,5376132.596765
2025-07-09,04:20-04:30,0.436400,700.501667,0.000000,700.501667,700.501667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,305.698927,5376438.295692
2025-07-09,04:30-04:40,0.439300,708.757250,0.658067,708.099183,708.099183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,311.067971,5376749.363663
2025-07-09,04:40-04:50,0.442200,696.958333,0.000000,696.958333,696.958333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,308.194975,5377057.558638
2025-07-09,04:50-05:00,0.439500,680.193333,0.000000,680.193333,680.193333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,298.944970,5377356.503608
2025-07-09,05:00-05:10,0.433300,702.215417,18.852783,683.362633,683.362633,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,296.101029,5377652.604637
2025-07-09,05:10-05:20,0.443900,707.903100,47.558883,660.344217,660.344217,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,293.126798,5377945.731435
2025-07-09,05:20-05:30,0.430100,684.761667,78.712500,606.049167,606.049167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10050.000000,10050.000000,83.750000,260.661747,5378206.393182
2025-07-09,05:30-05:40,0.371300,685.142767,110.916550,574.226217,1407.559550,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,10050.000000,10800.000000,90.000000,522.626861,5378729.020043
2025-07-09,05:40-05:50,0.570800,746.120733,145.927850,600.192883,600.192883,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,342.590098,5379071.610140
2025-07-09,05:50-06:00,0.909900,834.201667,183.612500,650.589167,0.000000,0.000000,650.589167,0.000000,0.000000,0.000000,0.000000,10800.000000,10077.123148,83.976026,0.000000,5379071.610140
2025-07-09,06:00-06:10,0.936800,872.430733,221.046983,651.383750,0.000000,0.000000,651.383750,0.000000,0.000000,0.000000,0.000000,10077.123148,9353.363426,77.944695,0.000000,5379071.610140
2025-07-09,06:10-06:20,0.875800,873.747583,255.003117,618.744467,0.000000,0.000000,618.744467,0.000000,0.000000,0.000000,0.000000,9353.363426,8665.869574,72.215580,0.000000,5379071.610140
2025-07-09,06:20-06:30,0.875900,868.123333,290.506250,577.617083,0.000000,0.000000,577.617083,0.000000,0.000000,0.000000,0.000000,8665.869574,8024.072815,66.867273,0.000000,5379071.610140
2025-07-09,06:30-06:40,0.860100,873.562050,335.401250,538.160800,0.000000,0.000000,538.160800,0.000000,0.000000,0.000000,0.000000,8024.072815,7426.116370,61.884303,0.000000,5379071.610140
2025-07-09,06:40-06:50,0.844200,884.452550,376.622317,507.830233,0.000000,0.000000,507.830233,0.000000,0.000000,0.000000,0.000000,7426.116370,6861.860556,57.182171,0.000000,5379071.610140
2025-07-09,06:50-07:00,0.833400,879.866667,418.875000,460.991667,0.000000,0.000000,460.991667,0.000000,0.000000,0.000000,0.000000,6861.860556,6349.647593,52.913730,0.000000,5379071.610140
2025-07-09,07:00-07:10,0.809200,848.814633,479.610233,369.204400,0.000000,0.000000,369.204400,0.000000,0.000000,0.000000,0.000000,6349.647593,5939.420481,49.495171,0.000000,5379071.610140
2025-07-09,07:10-07:20,0.797200,853.210117,535.653150,317.556967,0.000000,0.000000,317.556967,0.000000,0.000000,0.000000,0.000000,5939.420481,5586.579407,46.554828,0.000000,5379071.610140
2025-07-09,07:20-07:30,0.764400,864.700000,570.550000,294.150000,0.000000,0.000000,294.150000,0.000000,0.000000,0.000000,0.000000,5586.579407,5259.746074,43.831217,0.000000,5379071.610140
2025-07-09,07:30-07:40,0.689900,821.599783,590.509017,231.090767,0.000000,0.000000,231.090767,0.000000,0.000000,0.000000,0.000000,5259.746074,5002.978556,41.691488,0.000000,5379071.610140
2025-07-09,07:40-07:50,0.860000,947.081250,622.840517,324.240733,0.000000,0.000000,324.240733,0.000000,0.000000,0.000000,0.000000,5002.978556,4642.711074,38.689259,0.000000,5379071.610140
2025-07-09,07:50-08:00,1.161700,1168.056667,676.731250,491.325417,0.000000,0.000000,491.325417,0.000000,0.000000,0.000000,0.000000,4642.711074,4096.793944,34.139950,0.000000,5379071.610140
2025-07-09,08:00-08:10,1.168300,1168.853500,734.869083,433.984417,0.000000,0.000000,433.984417,0.000000,0.000000,0.000000,0.000000,4096.793944,3614.589037,30.121575,0.000000,5379071.610140
2025-07-09,08:10-08:20,1.095600,1128.820283,768.992750,359.827533,0.000000,0.000000,359.827533,0.000000,0.000000,0.000000,0.000000,3614.589037,3214.780667,26.789839,0.000000,5379071.610140
2025-07-09,08:20-08:30,1.084900,1143.363333,798.487500,344.875833,0.000000,0.000000,344.875833,0.000000,0.000000,0.000000,0.000000,3214.780667,2831.585296,23.596544,0.000000,5379071.610140
2025-07-09,08:30-08:40,1.061000,1128.124733,869.572033,258.552700,0.000000,0.000000,258.552700,0.000000,0.000000,0.000000,0.000000,2831.585296,2544.304519,21.202538,0.000000,5379071.610140
2025-07-09,08:40-08:50,1.043000,1124.222850,937.594250,186.628600,0.000000,0.000000,186.628600,0.000000,0.000000,0.000000,0.000000,2544.304519,2336.939407,19.474495,0.000000,5379071.610140
2025-07-09,08:50-09:00,1.036000,1150.465000,987.200000,163.265000,0.000000,0.000000,163.265000,0.000000,0.000000,0.000000,0.000000,2336.939407,2155.533852,17.962782,0.000000,5379071.610140
2025-07-09,09:00-09:10,1.014700,1167.225167,1049.167300,118.057867,0.000000,0.000000,118.057867,0.000000,0.000000,0.000000,0.000000,2155.533852,2024.358444,16.869654,0.000000,5379071.610140
2025-07-09,09:10-09:20,0.992200,1129.466467,1127.085683,2.380783,0.000000,0.000000,2.380783,0.000000,0.000000,0.000000,0.000000,2024.358444,2021.713130,16.847609,0.000000,5379071.610140
2025-07-09,09:20-09:30,0.970000,1089.111667,1184.156250,-95.044583,0.000000,95.044583,0.000000,1.000000,0.000000,0.000000,0.000000,2021.713130,2107.253255,17.560444,0.000000,5379071.610140
2025-07-09,09:30-09:40,0.942200,1140.039133,1184.219100,-44.179967,0.000000,44.179967,0.000000,1.000000,0.000000,0.000000,0.000000,2107.253255,2147.015225,17.891794,0.000000,5379071.610140
2025-07-09,09:40-09:50,0.956900,1160.315750,1220.632933,-60.317183,0.000000,60.317183,0.000000,1.000000,0.000000,0.000000,0.000000,2147.015225,2201.300690,18.344172,0.000000,5379071.610140
2025-07-09,09:50-10:00,0.997700,1135.730000,1303.656250,-167.926250,0.000000,167.926250,0.000000,1.000000,0.000000,0.000000,0.000000,2201.300690,2352.434315,19.603619,0.000000,5379071.610140
2025-07-09,10:00-10:10,0.991900,1165.255950,1349.665483,-184.409533,0.000000,184.409533,0.000000,1.000000,0.000000,0.000000,0.000000,2352.434315,2518.402895,20.986691,0.000000,5379071.610140
2025-07-09,10:10-10:20,0.958800,1156.139450,1361.821267,-205.681817,0.000000,205.681817,0.000000,1.000000,0.000000,0.000000,0.000000,2518.402895,2703.516530,22.529304,0.000000,5379071.610140
2025-07-09,10:20-10:30,0.954900,1114.265000,1342.168750,-227.903750,0.000000,227.903750,0.000000,1.000000,0.000000,0.000000,0.000000,2703.516530,2908.629905,24.238583,0.000000,5379071.610140
2025-07-09,10:30-10:40,0.983900,1147.156600,1286.671367,-139.514767,0.000000,139.514767,0.000000,1.000000,0.000000,0.000000,0.000000,2908.629905,3034.193195,25.284943,0.000000,5379071.610140
2025-07-09,10:40-10:50,0.799000,1179.089450,1260.014200,-80.924750,0.000000,80.924750,0.000000,1.000000,0.000000,0.000000,0.000000,3034.193195,3107.025470,25.891879,0.000000,5379071.610140
2025-07-09,10:50-11:00,0.502500,1169.466667,1269.487500,-100.020833,0.000000,100.020833,0.000000,1.000000,0.000000,0.000000,0.000000,3107.025470,3197.044220,26.642035,0.000000,5379071.610140
2025-07-09,11:00-11:10,0.466200,1155.048150,1273.213600,-118.165450,715.167883,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,3197.044220,3947.044220,32.892035,333.411267,5379405.021408
2025-07-09,11:10-11:20,0.500700,1151.779567,1326.470433,-174.690867,308.527740,483.218606,0.000000,1.000000,0.000000,0.000000,0.000000,3947.044220,4381.940965,36.516175,154.479839,5379559.501247
2025-07-09,11:20-11:30,0.482700,1170.423333,1383.787500,-213.364167,619.969167,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,4381.940965,5131.940965,42.766175,299.259117,5379858.760363
2025-07-09,11:30-11:40,0.478500,1206.413550,1333.192483,-126.778933,706.554400,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5131.940965,5881.940965,49.016175,338.086280,5380196.846644
2025-07-09,11:40-11:50,0.466200,1194.269200,1295.050450,-100.781250,732.552083,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,5881.940965,6631.940965,55.266175,341.515781,5380538.362425
2025-07-09,11:50-12:00,0.443200,1146.750000,1333.312500,-186.562500,646.770833,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,6631.940965,7381.940965,61.516175,286.648833,5380825.011258
2025-07-09,12:00-12:10,0.441100,1136.095433,1390.593150,-254.497717,578.835617,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,7381.940965,8131.940965,67.766175,255.324391,5381080.335649
2025-07-09,12:10-12:20,0.455100,1103.347650,1391.165567,-287.817917,545.515417,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8131.940965,8881.940965,74.016175,248.264066,5381328.599715
2025-07-09,12:20-12:30,0.446300,1064.965000,1335.137500,-270.172500,563.160833,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,8881.940965,9631.940965,80.266175,251.338680,5381579.938395
2025-07-09,12:30-12:40,0.411300,1106.810067,1290.435800,-183.625733,649.707600,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,9631.940965,10381.940965,86.516175,267.224736,5381847.163131
2025-07-09,12:40-12:50,0.568200,1158.233450,1278.846683,-120.613233,0.000000,120.613233,0.000000,1.000000,0.000000,0.000000,0.000000,10381.940965,10490.492875,87.420774,0.000000,5381847.163131
2025-07-09,12:50-13:00,0.827900,1172.928333,1290.850000,-117.921667,0.000000,117.921667,0.000000,1.000000,0.000000,0.000000,0.000000,10490.492875,10596.622375,88.305186,0.000000,5381847.163131
2025-07-09,13:00-13:10,0.863600,1171.409267,1296.937317,-125.528050,0.000000,125.528050,0.000000,1.000000,0.000000,0.000000,0.000000,10596.622375,10709.597620,89.246647,0.000000,5381847.163131
2025-07-09,13:10-13:20,0.841600,1181.631250,1265.662400,-84.031150,0.000000,84.031150,0.000000,1.000000,0.000000,0.000000,0.000000,10709.597620,10785.225655,89.876880,0.000000,5381847.163131
2025-07-09,13:20-13:30,0.861800,1206.281667,1220.118750,-13.837083,0.000000,13.837083,0.000000,1.000000,0.000000,0.000000,0.000000,10785.225655,10797.679030,89.980659,0.000000,5381847.163131
2025-07-09,13:30-13:40,0.862300,1219.942817,1213.747050,6.195767,0.000000,0.000000,6.195767,0.000000,0.000000,0.000000,0.000000,10797.679030,10790.794845,89.923290,0.000000,5381847.163131
2025-07-09,13:40-13:50,0.902600,1193.731617,1203.959567,-10.227950,0.000000,10.227950,0.000000,1.000000,0.000000,0.000000,0.000000,10790.794845,10800.000000,90.000000,0.000000,5381847.163131
2025-07-09,13:50-14:00,0.975400,1172.965000,1165.618750,7.346250,0.000000,0.000000,7.346250,0.000000,0.000000,0.000000,0.000000,10800.000000,10791.837500,89.931979,0.000000,5381847.163131
2025-07-09,14:00-14:10,1.000200,1227.728967,1114.753100,112.975867,0.000000,0.000000,112.975867,0.000000,0.000000,0.000000,0.000000,10791.837500,10666.308759,88.885906,0.000000,5381847.163131
2025-07-09,14:10-14:20,0.997800,1235.186533,1064.130500,171.056033,0.000000,0.000000,171.056033,0.000000,0.000000,0.000000,0.000000,10666.308759,10476.246500,87.302054,0.000000,5381847.163131
2025-07-09,14:20-14:30,1.027100,1185.075000,1032.387500,152.687500,0.000000,0.000000,152.687500,0.000000,0.000000,0.000000,0.000000,10476.246500,10306.593722,85.888281,0.000000,5381847.163131
2025-07-09,14:30-14:40,1.090600,1189.948400,1031.095100,158.853300,0.000000,0.000000,158.853300,0.000000,0.000000,0.000000,0.000000,10306.593722,10130.090056,84.417417,0.000000,5381847.163131
2025-07-09,14:40-14:50,0.937600,1209.301817,1017.906950,191.394867,0.000000,0.000000,191.394867,0.000000,0.000000,0.000000,0.000000,10130.090056,9917.429093,82.645242,0.000000,5381847.163131
2025-07-09,14:50-15:00,0.669400,1212.211667,1003.550000,208.661667,355.962675,147.301008,0.000000,1.000000,0.000000,0.000000,0.000000,9917.429093,10050.000000,83.750000,238.281415,5382085.444545
2025-07-09,15:00-15:10,0.660000,1213.463850,1029.309483,184.154367,1017.487700,833.333333,0.000000,1.000000,0.000000,0.000000,0.000000,10050.000000,10800.000000,90.000000,671.541882,5382756.986427
2025-07-09,15:10-15:20,0.721700,1212.301167,997.748467,214.552700,214.552700,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,154.842684,5382911.829111
2025-07-09,15:20-15:30,0.730800,1205.985000,902.718750,303.266250,303.266250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,221.626975,5383133.456087
2025-07-09,15:30-15:40,0.753400,1202.852283,841.347983,361.504300,361.504300,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,272.357340,5383405.813426
2025-07-09,15:40-15:50,0.782300,1241.717500,816.518767,425.198733,425.198733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,332.632969,5383738.446395
2025-07-09,15:50-16:00,0.805500,1277.391667,793.812500,483.579167,483.579167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,389.523019,5384127.969414
2025-07-09,16:00-16:10,0.827100,1230.042550,738.235483,491.807067,491.807067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,406.773625,5384534.743039
2025-07-09,16:10-16:20,0.851900,1238.819967,662.031383,576.788583,576.788583,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,491.366194,5385026.109233
2025-07-09,16:20-16:30,0.879100,1297.780000,592.743750,705.036250,705.036250,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,619.797367,5385645.906600
2025-07-09,16:30-16:40,0.902400,1263.320450,548.802967,714.517483,714.517483,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,644.780577,5386290.687177
2025-07-09,16:40-16:50,0.916300,1238.237150,500.373000,737.864150,737.864150,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,676.104921,5386966.792098
2025-07-09,16:50-17:00,0.926400,1244.615000,442.037500,802.577500,802.577500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,743.507796,5387710.299894
2025-07-09,17:00-17:10,0.946200,1201.300650,395.669550,805.631100,805.631100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,762.288147,5388472.588041
2025-07-09,17:10-17:20,0.974200,1188.843467,347.106417,841.737050,841.737050,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,820.020234,5389292.608275
2025-07-09,17:20-17:30,0.986200,1252.131667,293.231250,958.900417,958.900417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,945.667591,5390238.275866
2025-07-09,17:30-17:40,0.976000,1319.494450,249.058633,1070.435817,1070.435817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1044.745357,5391283.021223
2025-07-09,17:40-17:50,1.074200,1179.826917,219.726967,960.099950,960.099950,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1031.339366,5392314.360589
2025-07-09,17:50-18:00,1.231300,954.356667,194.550000,759.806667,759.806667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,935.549949,5393249.910538
2025-07-09,18:00-18:10,1.256100,983.093750,156.617133,826.476617,826.476617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1038.137278,5394288.047816
2025-07-09,18:10-18:20,1.244700,1027.915833,116.203050,911.712783,911.712783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1134.808901,5395422.856717
2025-07-09,18:20-18:30,1.254500,977.126667,80.506250,896.620417,896.620417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1124.810313,5396547.667030
2025-07-09,18:30-18:40,1.252200,959.388833,47.489050,911.899783,911.899783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1141.880909,5397689.547939
2025-07-09,18:40-18:50,1.288100,965.270283,18.432000,946.838283,946.838283,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,90.000000,1219.622393,5398909.170332
2025-07-09,18:50-19:00,1.346600,957.110000,0.000000,957.110000,123.776667,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,10800.000000,9874.074074,82.283951,166.677659,5399075.847991
2025-07-09,19:00-19:10,1.352300,929.680267,0.000000,929.680267,96.346933,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,9874.074074,8948.148148,74.567901,130.289958,5399206.137949
2025-07-09,19:10-19:20,1.344500,963.943333,0.636900,963.306433,129.973100,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,8948.148148,8022.222222,66.851852,174.748833,5399380.886782
2025-07-09,19:20-19:30,1.348300,1019.496667,0.000000,1019.496667,186.163333,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,8022.222222,7096.296296,59.135802,251.004022,5399631.890804
2025-07-09,19:30-19:40,1.349000,976.516350,0.000000,976.516350,143.183017,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,7096.296296,6170.370370,51.419753,193.153889,5399825.044694
2025-07-09,19:40-19:50,1.347300,961.304550,0.000000,961.304550,127.971217,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,6170.370370,5244.444444,43.703704,172.415620,5399997.460314
2025-07-09,19:50-20:00,1.348200,994.293333,0.000000,994.293333,160.960000,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,5244.444444,4318.518519,35.987654,217.006272,5400214.466586
2025-07-09,20:00-20:10,1.351300,971.973583,0.000000,971.973583,138.640250,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,4318.518519,3392.592593,28.271605,187.344570,5400401.811156
2025-07-09,20:10-20:20,1.340000,966.471000,0.000000,966.471000,659.804333,0.000000,306.666667,0.000000,0.000000,0.000000,0.000000,3392.592593,3051.851852,25.432099,884.137807,5401285.948962
2025-07-09,20:20-20:30,1.348900,993.650000,0.000000,993.650000,160.316667,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,3051.851852,2125.925926,17.716049,216.251152,5401502.200114
2025-07-09,20:30-20:40,1.395200,991.103333,0.000000,991.103333,157.770000,0.000000,833.333333,0.000000,0.000000,0.000000,0.000000,2125.925926,1200.000000,10.000000,220.120704,5401722.320818
2025-07-09,20:40-20:50,1.222600,989.359617,0.000000,989.359617,989.359617,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,1209.591067,5402931.911885
2025-07-09,20:50-21:00,0.933200,995.858333,0.000000,995.858333,995.858333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,929.334997,5403861.246882
2025-07-09,21:00-21:10,0.906800,984.719767,0.000000,984.719767,984.719767,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,892.943884,5404754.190766
2025-07-09,21:10-21:20,0.937100,984.926383,0.000000,984.926383,984.926383,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,922.974514,5405677.165280
2025-07-09,21:20-21:30,0.937100,1002.433333,0.000000,1002.433333,1002.433333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,939.380277,5406616.545557
2025-07-09,21:30-21:40,0.987100,993.686800,0.000000,993.686800,993.686800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,10.000000,980.868240,5407597.413797
