日期,时间段,电价（元/kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,全知购电量（kWh）,全知充电量（kWh）,全知放电量（kWh）,全知弃光量（kWh）,全知未利用购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段购电费（元）
2025-07-18,06:40-06:50,0.844200,505.307267,423.284333,0.000000,0.000000,82.022933,0.000000,0.000000,1712.404204,1621.267611,0.000000
2025-07-18,06:50-07:00,0.833400,596.520000,451.106250,0.000000,0.000000,145.413750,0.000000,0.000000,1621.267611,1459.696778,0.000000
2025-07-18,07:00-07:10,0.809200,606.249400,481.348000,0.000000,0.000000,124.901400,0.000000,0.000000,1459.696778,1320.917444,0.000000
2025-07-18,07:10-07:20,0.797200,589.652250,520.677467,0.000000,0.000000,68.974783,0.000000,0.000000,1320.917444,1244.278796,0.000000
2025-07-18,07:20-07:30,0.764400,593.370000,563.343750,0.000000,0.000000,30.026250,0.000000,0.000000,1244.278796,1210.916296,0.000000
2025-07-18,07:30-07:40,0.689900,609.140700,599.316033,0.000000,0.000000,9.824667,0.000000,0.000000,1210.916296,1200.000000,0.000000
2025-07-18,07:40-07:50,0.860000,630.817950,637.267100,0.000000,0.000000,0.000000,6.449150,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,07:50-08:00,1.161700,637.346667,679.912500,0.000000,0.000000,0.000000,42.565833,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,08:00-08:10,1.168300,609.686050,719.873917,0.000000,0.000000,0.000000,110.187867,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,08:10-08:20,1.095600,598.113100,752.617183,0.000000,0.000000,0.000000,154.504083,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,08:20-08:30,1.084900,603.653333,781.000000,0.000000,0.000000,0.000000,177.346667,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,08:30-08:40,1.061000,589.015417,810.134333,0.000000,0.000000,0.000000,221.118917,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,08:40-08:50,1.043000,625.634950,829.038900,0.000000,0.000000,0.000000,203.403950,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,08:50-09:00,1.036000,698.316667,848.606250,0.000000,0.000000,0.000000,150.289583,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,09:00-09:10,1.014700,712.078250,894.489933,0.000000,0.000000,0.000000,182.411683,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,09:10-09:20,0.992200,708.863267,947.975500,0.000000,0.000000,0.000000,239.112233,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,09:20-09:30,0.970000,718.075000,989.562500,0.000000,0.000000,0.000000,271.487500,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,09:30-09:40,0.942200,719.839033,1010.815367,0.000000,0.000000,0.000000,290.976333,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,09:40-09:50,0.956900,692.041933,1007.426833,0.000000,0.000000,0.000000,315.384900,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,09:50-10:00,0.997700,675.098333,1026.831250,0.000000,0.000000,0.000000,351.732917,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,10:00-10:10,0.991900,724.214017,1120.485867,0.000000,0.000000,0.000000,396.271850,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,10:10-10:20,0.958800,711.888000,1159.724283,0.000000,0.000000,0.000000,447.836283,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,10:20-10:30,0.954900,654.643333,1131.550000,0.000000,0.000000,0.000000,476.906667,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,10:30-10:40,0.983900,694.015600,1152.238733,0.000000,0.000000,0.000000,458.223133,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,10:40-10:50,0.799000,716.423033,1209.751733,0.000000,0.000000,0.000000,493.328700,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,10:50-11:00,0.502500,687.686667,1249.887500,0.000000,0.000000,0.000000,562.200833,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,11:00-11:10,0.466200,692.123050,1233.201417,0.000000,0.000000,0.000000,541.078367,0.000000,1200.000000,1200.000000,0.000000
2025-07-18,11:10-11:20,0.500700,707.478000,1209.634467,0.000000,343.438750,0.000000,158.717717,0.000000,1200.000000,1509.094875,0.000000
2025-07-18,11:20-11:30,0.482700,695.636667,1185.806250,0.000000,490.169583,0.000000,0.000000,0.000000,1509.094875,1950.247500,0.000000
2025-07-18,11:30-11:40,0.478500,654.803817,1132.760983,0.000000,477.957167,0.000000,0.000000,0.000000,1950.247500,2380.408950,0.000000
2025-07-18,11:40-11:50,0.466200,673.573967,1136.922667,0.000000,463.348700,0.000000,0.000000,0.000000,2380.408950,2797.422780,0.000000
2025-07-18,11:50-12:00,0.443200,740.713333,1192.456250,0.000000,451.742917,0.000000,0.000000,0.000000,2797.422780,3203.991405,0.000000
2025-07-18,12:00-12:10,0.441100,751.541933,1211.483983,0.000000,459.942050,0.000000,0.000000,0.000000,3203.991405,3617.939250,0.000000
2025-07-18,12:10-12:20,0.455100,717.335450,1259.900083,0.000000,542.564633,0.000000,0.000000,0.000000,3617.939250,4106.247420,0.000000
2025-07-18,12:20-12:30,0.446300,692.925000,1321.343750,0.000000,628.418750,0.000000,0.000000,0.000000,4106.247420,4671.824295,0.000000
2025-07-18,12:30-12:40,0.411300,716.885717,1307.146667,0.000000,590.260950,0.000000,0.000000,0.000000,4671.824295,5203.059150,0.000000
2025-07-18,12:40-12:50,0.568200,714.510767,1320.595917,0.000000,606.085150,0.000000,0.000000,0.000000,5203.059150,5748.535785,0.000000
2025-07-18,12:50-13:00,0.827900,688.008333,1355.925000,0.000000,667.916667,0.000000,0.000000,0.000000,5748.535785,6349.660785,0.000000
2025-07-18,13:00-13:10,0.863600,711.218583,1302.874567,0.000000,591.655983,0.000000,0.000000,0.000000,6349.660785,6882.151170,0.000000
2025-07-18,13:10-13:20,0.841600,726.451467,1261.563167,0.000000,535.111700,0.000000,0.000000,0.000000,6882.151170,7363.751700,0.000000
2025-07-18,13:20-13:30,0.861800,720.806667,1268.481250,0.000000,547.674583,0.000000,0.000000,0.000000,7363.751700,7856.658825,0.000000
2025-07-18,13:30-13:40,0.862300,738.331267,1261.338083,0.000000,523.006817,0.000000,0.000000,0.000000,7856.658825,8327.364960,0.000000
2025-07-18,13:40-13:50,0.902600,738.469700,1252.532783,0.000000,514.063083,0.000000,0.000000,0.000000,8327.364960,8790.021735,0.000000
2025-07-18,13:50-14:00,0.975400,725.283333,1228.087500,0.000000,502.804167,0.000000,0.000000,0.000000,8790.021735,9242.545485,0.000000
2025-07-18,14:00-14:10,1.000200,749.151883,1147.810517,0.000000,398.658633,0.000000,0.000000,0.000000,9242.545485,9601.338255,0.000000
2025-07-18,14:10-14:20,0.997800,779.826033,1051.699350,0.000000,271.873317,0.000000,0.000000,0.000000,9601.338255,9846.024240,0.000000
2025-07-18,14:20-14:30,1.027100,780.556667,992.612500,0.000000,212.055833,0.000000,0.000000,0.000000,9846.024240,10036.874490,0.000000
2025-07-18,14:30-14:40,1.090600,748.145217,988.730233,0.000000,240.585017,0.000000,0.000000,0.000000,10036.874490,10253.401005,0.000000
2025-07-18,14:40-14:50,0.937600,751.658433,955.273867,0.000000,203.615433,0.000000,0.000000,0.000000,10253.401005,10436.654895,0.000000
2025-07-18,14:50-15:00,0.669400,778.473333,894.912500,0.000000,116.439167,0.000000,0.000000,0.000000,10436.654895,10541.450145,0.000000
2025-07-18,15:00-15:10,0.660000,752.815000,885.454450,0.000000,132.639450,0.000000,0.000000,0.000000,10541.450145,10660.825650,0.000000
2025-07-18,15:10-15:20,0.721700,740.963133,857.085500,0.000000,116.122367,0.000000,0.000000,0.000000,10660.825650,10765.335780,0.000000
2025-07-18,15:20-15:30,0.730800,760.956667,798.131250,0.000000,37.174583,0.000000,0.000000,0.000000,10765.335780,10798.792905,0.000000
2025-07-18,15:30-15:40,0.753400,768.325783,769.667000,0.000000,1.341217,0.000000,0.000000,0.000000,10798.792905,10800.000000,0.000000
2025-07-18,15:40-15:50,0.782300,803.842383,740.802633,63.039750,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,49.315996
2025-07-18,15:50-16:00,0.805500,836.818333,706.393750,130.424583,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,105.057002
2025-07-18,16:00-16:10,0.827100,784.833867,694.423067,90.410800,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,74.778773
2025-07-18,16:10-16:20,0.851900,730.506150,667.907067,62.599083,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,53.328159
2025-07-18,16:20-16:30,0.879100,733.958333,611.887500,122.070833,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,107.312470
2025-07-18,16:30-16:40,0.902400,769.094283,547.959033,221.135250,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,199.552450
2025-07-18,16:40-16:50,0.916300,731.073367,488.384433,242.688933,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,222.375870
2025-07-18,16:50-17:00,0.926400,655.361667,436.137500,219.224167,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,203.089268
2025-07-18,17:00-17:10,0.946200,674.931200,387.218417,287.712783,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,272.233836
2025-07-18,17:10-17:20,0.974200,682.028517,336.054650,345.973867,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,337.047741
2025-07-18,17:20-17:30,0.986200,651.996667,281.387500,370.609167,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,365.494760
2025-07-18,17:30-17:40,0.976000,673.225100,228.632050,444.593050,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,433.922817
2025-07-18,17:40-17:50,1.074200,707.571950,190.599700,516.972250,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,555.331591
2025-07-18,17:50-18:00,1.231300,715.413333,164.650000,550.763333,0.000000,0.000000,0.000000,0.000000,10800.000000,10800.000000,678.154892
2025-07-18,18:00-18:10,1.256100,696.364667,134.986383,229.216983,0.000000,332.161300,0.000000,0.000000,10800.000000,10430.931889,287.919453
2025-07-18,18:10-18:20,1.244700,678.920900,102.075433,576.845467,0.000000,0.000000,0.000000,0.000000,10430.931889,10430.931889,717.999552
2025-07-18,18:20-18:30,1.254500,673.425000,68.087500,605.337500,0.000000,0.000000,0.000000,0.000000,10430.931889,10430.931889,759.395894
2025-07-18,18:30-18:40,1.252200,667.991900,34.574500,633.417400,0.000000,0.000000,0.000000,0.000000,10430.931889,10430.931889,793.165268
2025-07-18,18:40-18:50,1.288100,662.353033,10.522133,0.000000,0.000000,651.830900,0.000000,0.000000,10430.931889,9706.675333,0.000000
2025-07-18,18:50-19:00,1.346600,669.351667,0.000000,0.000000,0.000000,669.351667,0.000000,0.000000,9706.675333,8962.951259,0.000000
2025-07-18,19:00-19:10,1.352300,703.112150,0.000000,0.000000,0.000000,703.112150,0.000000,0.000000,8962.951259,8181.715537,0.000000
2025-07-18,19:10-19:20,1.344500,742.357850,0.313500,0.000000,0.000000,742.044350,0.000000,0.000000,8181.715537,7357.221815,0.000000
2025-07-18,19:20-19:30,1.348300,738.775000,0.000000,0.000000,0.000000,738.775000,0.000000,0.000000,7357.221815,6536.360704,0.000000
2025-07-18,19:30-19:40,1.349000,665.590383,0.000000,0.000000,0.000000,665.590383,0.000000,0.000000,6536.360704,5796.815833,0.000000
2025-07-18,19:40-19:50,1.347300,647.725667,0.000000,0.000000,0.000000,647.725667,0.000000,0.000000,5796.815833,5077.120648,0.000000
2025-07-18,19:50-20:00,1.348200,694.025000,0.000000,0.000000,0.000000,694.025000,0.000000,0.000000,5077.120648,4305.981759,0.000000
2025-07-18,20:00-20:10,1.351300,696.599783,0.000000,0.000000,0.000000,696.599783,0.000000,0.000000,4305.981759,3531.982000,0.000000
2025-07-18,20:10-20:20,1.340000,694.785450,0.000000,0.000000,0.000000,694.785450,0.000000,0.000000,3531.982000,2759.998167,0.000000
2025-07-18,20:20-20:30,1.348900,706.250000,0.000000,0.000000,0.000000,706.250000,0.000000,0.000000,2759.998167,1975.275944,0.000000
2025-07-18,20:30-20:40,1.395200,697.748350,0.000000,0.000000,0.000000,697.748350,0.000000,0.000000,1975.275944,1200.000000,0.000000
2025-07-18,20:40-20:50,1.222600,674.126200,0.000000,674.126200,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,824.186692
2025-07-18,20:50-21:00,0.933200,674.781667,0.000000,674.781667,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,629.706251
2025-07-18,21:00-21:10,0.906800,726.877467,0.000000,726.877467,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,659.132487
2025-07-18,21:10-21:20,0.937100,718.533733,0.000000,718.533733,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,673.337962
2025-07-18,21:20-21:30,0.937100,670.586667,0.000000,670.586667,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,628.406765
2025-07-18,21:30-21:40,0.987100,704.876600,0.000000,704.876600,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,695.783692
2025-07-18,21:40-21:50,0.776400,685.350217,0.000000,685.350217,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,532.105908
2025-07-18,21:50-22:00,0.420900,615.923333,0.000000,615.923333,0.000000,0.000000,0.000000,0.000000,1200.000000,1200.000000,259.242131
2025-07-18,22:00-22:10,0.385900,643.298150,0.000000,1476.631483,833.333333,0.000000,0.000000,0.000000,1200.000000,1950.000000,569.832089
2025-07-18,22:10-22:20,0.436800,665.513700,0.000000,665.513700,0.000000,0.000000,0.000000,0.000000,1950.000000,1950.000000,290.696384
2025-07-18,22:20-22:30,0.419800,637.543333,0.000000,637.543333,0.000000,0.000000,0.000000,0.000000,1950.000000,1950.000000,267.640691
2025-07-18,22:30-22:40,0.418600,624.651700,0.000000,823.274251,198.622551,0.000000,0.000000,0.000000,1950.000000,2128.760296,344.622602
2025-07-18,22:40-22:50,0.424100,646.015683,0.000000,646.015683,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,273.975251
2025-07-18,22:50-23:00,0.423700,667.341667,0.000000,667.341667,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,282.752664
2025-07-18,23:00-23:10,0.424800,639.748617,0.000000,639.748617,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,271.765212
2025-07-18,23:10-23:20,0.424000,616.319133,0.000000,616.319133,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,261.319313
2025-07-18,23:20-23:30,0.422000,627.260000,0.000000,627.260000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,264.703720
2025-07-18,23:30-23:40,0.424000,646.120217,0.000000,646.120217,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,273.954972
2025-07-18,23:40-23:50,0.427100,619.058167,0.000000,619.058167,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,264.399743
2025-07-18,23:50-24:00,0.427600,576.655000,0.000000,576.655000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,246.577678
2025-07-19,00:00-00:10,0.424800,598.949850,0.000000,598.949850,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,254.433896
2025-07-19,00:10-00:20,0.424500,606.055300,0.000000,606.055300,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,257.270475
2025-07-19,00:20-00:30,0.426900,594.891667,0.000000,594.891667,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,253.959252
2025-07-19,00:30-00:40,0.427200,632.798233,0.000000,632.798233,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,270.331405
2025-07-19,00:40-00:50,0.427100,605.947283,0.000000,605.947283,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,258.800085
2025-07-19,00:50-01:00,0.428500,542.820000,0.000000,542.820000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,232.598370
2025-07-19,01:00-01:10,0.431100,592.553217,0.000000,592.553217,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,255.449692
2025-07-19,01:10-01:20,0.430200,636.729283,0.000000,636.729283,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,273.920938
2025-07-19,01:20-01:30,0.427900,610.878333,0.000000,610.878333,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,261.394839
2025-07-19,01:30-01:40,0.431200,570.477300,0.000000,570.477300,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,245.989812
2025-07-19,01:40-01:50,0.433300,556.870517,0.000000,556.870517,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,241.291995
2025-07-19,01:50-02:00,0.431100,554.856667,0.000000,554.856667,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,239.198709
2025-07-19,02:00-02:10,0.429300,531.019317,0.000000,531.019317,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,227.966593
2025-07-19,02:10-02:20,0.432400,577.977300,0.000000,577.977300,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,249.917385
2025-07-19,02:20-02:30,0.436700,644.078333,0.000000,644.078333,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,281.269008
2025-07-19,02:30-02:40,0.434800,583.136600,0.000000,583.136600,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,253.547794
2025-07-19,02:40-02:50,0.433500,565.780000,0.000000,565.780000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,245.265630
2025-07-19,02:50-03:00,0.435700,606.188333,0.000000,606.188333,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,264.116257
2025-07-19,03:00-03:10,0.437400,552.166817,0.000000,552.166817,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,241.517766
2025-07-19,03:10-03:20,0.437100,529.336500,0.000000,529.336500,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,231.372984
2025-07-19,03:20-03:30,0.435600,575.151667,0.000000,575.151667,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,250.536066
2025-07-19,03:30-03:40,0.435300,587.425850,0.000000,587.425850,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,255.706473
2025-07-19,03:40-03:50,0.436000,548.510850,0.000000,548.510850,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,239.150731
2025-07-19,03:50-04:00,0.437800,513.136667,0.000000,513.136667,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,224.651233
2025-07-19,04:00-04:10,0.440100,548.931250,0.000000,548.931250,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,241.584643
2025-07-19,04:10-04:20,0.438900,580.290000,0.000000,580.290000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,254.689281
2025-07-19,04:20-04:30,0.436400,565.940000,0.000000,565.940000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,246.976216
2025-07-19,04:30-04:40,0.439300,536.718900,0.291883,536.427017,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,235.652388
2025-07-19,04:40-04:50,0.442200,527.736683,0.000000,527.736683,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,233.365161
2025-07-19,04:50-05:00,0.439500,541.725000,0.000000,541.725000,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,238.088137
2025-07-19,05:00-05:10,0.433300,554.983267,10.406250,544.577017,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,235.965221
2025-07-19,05:10-05:20,0.443900,567.633033,36.859267,530.773767,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,235.610475
2025-07-19,05:20-05:30,0.430100,560.461667,74.231250,486.230417,0.000000,0.000000,0.000000,0.000000,2128.760296,2128.760296,209.127702
2025-07-19,05:30-05:40,0.371300,507.924417,110.082867,1231.174883,833.333333,0.000000,0.000000,0.000000,2128.760296,2878.760296,457.135234
2025-07-19,05:40-05:50,0.570800,460.521767,146.878967,0.000000,0.000000,313.642800,0.000000,0.000000,2878.760296,2530.268296,0.000000
2025-07-19,05:50-06:00,0.909900,460.268333,188.025000,0.000000,0.000000,272.243333,0.000000,0.000000,2530.268296,2227.775704,0.000000
2025-07-19,06:00-06:10,0.936800,501.107100,235.941300,0.000000,0.000000,265.165800,0.000000,0.000000,2227.775704,1933.147037,0.000000
2025-07-19,06:10-06:20,0.875800,501.433933,299.807750,0.000000,0.000000,201.626183,0.000000,0.000000,1933.147037,1709.117944,0.000000
2025-07-19,06:20-06:30,0.875900,488.995000,369.406250,0.000000,0.000000,119.588750,0.000000,0.000000,1709.117944,1576.241556,0.000000
2025-07-19,06:30-06:40,0.860100,561.235917,421.162433,0.000000,0.000000,140.073483,0.000000,0.000000,1576.241556,1420.604352,0.000000
2025-07-19,06:40-06:50,0.844200,590.205600,462.559483,0.000000,0.000000,127.646117,0.000000,0.000000,1420.604352,1278.775333,0.000000
2025-07-19,06:50-07:00,0.833400,561.568333,509.143750,0.000000,0.000000,52.424583,0.000000,0.000000,1278.775333,1220.525796,0.000000
2025-07-19,07:00-07:10,0.809200,585.631233,567.158017,0.000000,0.000000,18.473217,0.000000,0.000000,1220.525796,1200.000000,0.000000
2025-07-19,07:10-07:20,0.797200,590.298800,607.630233,0.000000,0.000000,0.000000,17.331433,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,07:20-07:30,0.764400,558.535000,644.350000,0.000000,0.000000,0.000000,85.815000,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,07:30-07:40,0.689900,558.650650,715.055983,0.000000,0.000000,0.000000,156.405333,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,07:40-07:50,0.860000,589.465767,751.211117,0.000000,0.000000,0.000000,161.745350,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,07:50-08:00,1.161700,615.265000,752.506250,0.000000,0.000000,0.000000,137.241250,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,08:00-08:10,1.168300,603.223850,788.852500,0.000000,0.000000,0.000000,185.628650,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,08:10-08:20,1.095600,594.198383,830.847383,0.000000,0.000000,0.000000,236.649000,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,08:20-08:30,1.084900,601.538333,851.856250,0.000000,0.000000,0.000000,250.317917,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,08:30-08:40,1.061000,606.366950,861.066750,0.000000,0.000000,0.000000,254.699800,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,08:40-08:50,1.043000,642.464067,894.274767,0.000000,0.000000,0.000000,251.810700,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,08:50-09:00,1.036000,692.496667,945.737500,0.000000,0.000000,0.000000,253.240833,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,09:00-09:10,1.014700,698.406400,979.168317,0.000000,0.000000,0.000000,280.761917,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,09:10-09:20,0.992200,696.984250,1024.618817,0.000000,0.000000,0.000000,327.634567,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,09:20-09:30,0.970000,717.965000,1061.218750,0.000000,0.000000,0.000000,343.253750,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,09:30-09:40,0.942200,743.727067,1038.746167,0.000000,0.000000,0.000000,295.019100,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,09:40-09:50,0.956900,698.964600,1056.451783,0.000000,0.000000,0.000000,357.487183,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,09:50-10:00,0.997700,626.693333,1132.256250,0.000000,0.000000,0.000000,505.562917,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,10:00-10:10,0.991900,652.854183,1181.362550,0.000000,0.000000,0.000000,528.508367,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,10:10-10:20,0.958800,707.681917,1187.269633,0.000000,0.000000,0.000000,479.587717,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,10:20-10:30,0.954900,720.625000,1183.331250,0.000000,0.000000,0.000000,462.706250,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,10:30-10:40,0.983900,690.390433,1218.065083,0.000000,0.000000,0.000000,527.674650,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,10:40-10:50,0.799000,690.153367,1274.942783,0.000000,0.000000,0.000000,584.789417,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,10:50-11:00,0.502500,715.953333,1324.712500,0.000000,0.000000,0.000000,608.759167,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,11:00-11:10,0.466200,699.114867,1348.587783,0.000000,0.000000,0.000000,649.472917,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,11:10-11:20,0.500700,690.654967,1354.057783,0.000000,0.000000,0.000000,663.402817,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,11:20-11:30,0.482700,720.715000,1353.987500,0.000000,0.000000,0.000000,633.272500,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,11:30-11:40,0.478500,758.432583,1364.787767,0.000000,0.000000,0.000000,606.355183,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,11:40-11:50,0.466200,741.270233,1418.480150,0.000000,0.000000,0.000000,677.209917,0.000000,1200.000000,1200.000000,0.000000
2025-07-19,11:50-12:00,0.443200,712.191667,1478.787500,0.000000,284.727083,0.000000,481.868750,0.000000,1200.000000,1456.254375,0.000000
2025-07-19,12:00-12:10,0.441100,760.746683,1470.195667,0.000000,709.448983,0.000000,0.000000,0.000000,1456.254375,2094.758460,0.000000
2025-07-19,12:10-12:20,0.455100,723.174633,1446.244233,0.000000,723.069600,0.000000,0.000000,0.000000,2094.758460,2745.521100,0.000000
2025-07-19,12:20-12:30,0.446300,638.366667,1428.593750,0.000000,790.227083,0.000000,0.000000,0.000000,2745.521100,3456.725475,0.000000
2025-07-19,12:30-12:40,0.411300,711.781233,1392.758350,0.000000,680.977117,0.000000,0.000000,0.000000,3456.725475,4069.604880,0.000000
2025-07-19,12:40-12:50,0.568200,755.997583,1386.926200,0.000000,630.928617,0.000000,0.000000,0.000000,4069.604880,4637.440635,0.000000
2025-07-19,12:50-13:00,0.827900,703.795000,1421.650000,0.000000,717.855000,0.000000,0.000000,0.000000,4637.440635,5283.510135,0.000000
2025-07-19,13:00-13:10,0.863600,678.521133,1450.184200,0.000000,771.663067,0.000000,0.000000,0.000000,5283.510135,5978.006895,0.000000
2025-07-19,13:10-13:20,0.841600,681.601083,1425.399367,0.000000,743.798283,0.000000,0.000000,0.000000,5978.006895,6647.425350,0.000000
2025-07-19,13:20-13:30,0.861800,709.508333,1363.006250,0.000000,653.497917,0.000000,0.000000,0.000000,6647.425350,7235.573475,0.000000
2025-07-19,13:30-13:40,0.862300,765.572867,1322.247250,0.000000,556.674383,0.000000,0.000000,0.000000,7235.573475,7736.580420,0.000000
2025-07-19,13:40-13:50,0.902600,773.297167,1288.155583,0.000000,514.858417,0.000000,0.000000,0.000000,7736.580420,8199.952995,0.000000
2025-07-19,13:50-14:00,0.975400,740.405000,1247.562500,0.000000,507.157500,0.000000,0.000000,0.000000,8199.952995,8656.394745,0.000000
2025-07-19,14:00-14:10,1.000200,751.478283,1205.362550,0.000000,453.884267,0.000000,0.000000,0.000000,8656.394745,9064.890585,0.000000
2025-07-19,14:10-14:20,0.997800,781.094850,1155.588150,0.000000,374.493300,0.000000,0.000000,0.000000,9064.890585,9401.934555,0.000000
2025-07-19,14:20-14:30,1.027100,786.661667,1112.643750,0.000000,325.982083,0.000000,0.000000,0.000000,9401.934555,9695.318430,0.000000
