日期,阶段,内部时段,内部真实区间,模板显示区间,生效购电版本,0点预测电价,实际结算电价,实际负载电量,实际光伏电量,实际净负荷电量,0点初始计划,最终有效购电,增购差额,减购差额,实际充电量,实际放电量,紧急购电量,弃光量,未利用有效购电量,时段初储电量,时段末储电量,初始计划费,增购费,减购退费,减购违约费,紧急购电费,时段实际总费
2025-07-01,正式期,27,04:20-04:30,4:30-4:40,00:00版本,0.474371,0.490500,707.088333,0.000000,707.088333,634.531667,634.531667,0.000000,0.000000,0.000000,72.556667,0.000000,0.000000,0.000000,3636.618666,3556.000147,311.237782,0.000000,0.000000,0.000000,0.000000,311.237782
2025-07-01,正式期,28,04:30-04:40,4:40-4:50,00:00版本,0.478206,0.486300,726.920550,0.860683,726.059867,650.877500,650.877500,0.000000,0.000000,0.000000,75.182367,0.000000,0.000000,0.000000,3556.000147,3472.464184,316.521728,0.000000,0.000000,0.000000,0.000000,316.521728
2025-07-01,正式期,29,04:40-04:50,4:50-5:00,00:00版本,0.474915,0.535400,739.979667,0.000000,739.979667,639.454200,639.454200,0.000000,0.000000,0.000000,100.525467,0.000000,0.000000,0.000000,3472.464184,3360.769221,342.363779,0.000000,0.000000,0.000000,0.000000,342.363779
2025-07-01,正式期,30,04:50-05:00,5:00-5:10,00:00版本,0.461873,0.572200,723.916667,0.000000,723.916667,1426.601250,1426.601250,0.000000,0.000000,702.684583,0.000000,0.000000,0.000000,0.000000,3360.769221,3993.185346,816.301235,0.000000,0.000000,0.000000,0.000000,816.301235
2025-07-01,正式期,31,05:00-05:10,5:10-5:20,00:00版本,0.441560,0.507500,693.765700,23.836400,669.929300,1401.338950,1401.338950,0.000000,0.000000,731.409650,0.000000,0.000000,0.000000,0.000000,3993.185346,4651.454031,711.179517,0.000000,0.000000,0.000000,0.000000,711.179517
2025-07-01,正式期,32,05:10-05:20,5:20-5:30,00:00版本,0.447495,0.454200,679.573533,55.664600,623.908933,1385.832350,1385.832350,0.000000,0.000000,761.923417,0.000000,0.000000,0.000000,0.000000,4651.454031,5337.185106,629.445053,0.000000,0.000000,0.000000,0.000000,629.445053
2025-07-01,正式期,33,05:20-05:30,5:30-5:40,00:00版本,0.432221,0.428900,681.193333,88.593750,592.599583,1348.682500,1348.682500,0.000000,0.000000,756.082917,0.000000,0.000000,0.000000,0.000000,5337.185106,6017.659731,578.449924,0.000000,0.000000,0.000000,0.000000,578.449924
2025-07-01,正式期,34,05:30-05:40,5:40-5:50,00:00版本,0.359049,0.386800,684.999067,127.180200,557.818867,1305.630850,1305.630850,0.000000,0.000000,747.811983,0.000000,0.000000,0.000000,0.000000,6017.659731,6690.690516,505.018013,0.000000,0.000000,0.000000,0.000000,505.018013
2025-07-01,正式期,35,05:40-05:50,5:50-6:00,00:00版本,0.566442,0.605700,753.050450,164.586617,588.463833,513.495867,513.495867,0.000000,0.000000,0.000000,74.967967,0.000000,0.000000,0.000000,6690.690516,6607.392775,311.024446,0.000000,0.000000,0.000000,0.000000,311.024446
2025-07-01,正式期,36,05:50-06:00,6:00-6:10,00:00版本,0.933304,0.945200,859.260000,199.775000,659.485000,0.000000,0.000000,0.000000,0.000000,0.000000,659.485000,0.000000,0.000000,0.000000,6607.392775,5874.631664,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,37,06:00-06:10,6:10-6:20,06:00版本,0.965542,0.943100,894.808500,237.716033,657.092467,0.000000,0.000000,0.000000,0.000000,0.000000,657.092467,0.000000,0.000000,0.000000,5874.631664,5144.528924,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,38,06:10-06:20,6:20-6:30,06:00版本,0.883570,0.843100,852.105333,272.546350,579.558983,0.000000,0.000000,0.000000,0.000000,0.000000,579.558983,0.000000,0.000000,0.000000,5144.528924,4500.574498,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,39,06:20-06:30,6:30-6:40,06:00版本,0.859787,0.834100,804.760000,303.687500,501.072500,0.000000,339.853886,339.853886,0.000000,0.000000,161.218614,0.000000,0.000000,0.000000,4500.574498,4321.442704,0.000000,425.208190,0.000000,0.000000,0.000000,425.208190
2025-07-01,正式期,40,06:30-06:40,6:40-6:50,06:00版本,0.844453,0.864300,841.223367,337.308433,503.914933,0.000000,488.781967,488.781967,0.000000,0.000000,15.132967,0.000000,0.000000,0.000000,4321.442704,4304.628297,0.000000,633.681381,0.000000,0.000000,0.000000,633.681381
2025-07-01,正式期,41,06:40-06:50,6:50-7:00,06:00版本,0.831451,0.864100,891.946267,374.237200,517.709067,0.000000,462.632950,462.632950,0.000000,0.000000,55.076117,0.000000,0.000000,0.000000,4304.628297,4243.432612,0.000000,599.641698,0.000000,0.000000,0.000000,599.641698
2025-07-01,正式期,42,06:50-07:00,7:0-7:10,06:00版本,0.822307,0.819900,881.036667,414.575000,466.461667,0.000000,430.415833,430.415833,0.000000,0.000000,36.045833,0.000000,0.000000,0.000000,4243.432612,4203.381686,0.000000,529.346913,0.000000,0.000000,0.000000,529.346913
2025-07-01,正式期,43,07:00-07:10,7:10-7:20,06:00版本,0.813427,0.778900,809.749883,458.853050,350.896833,395.045067,492.554083,97.509017,0.000000,141.657250,0.000000,0.000000,0.000000,0.000000,4203.381686,4330.873211,307.700602,113.924660,0.000000,0.000000,0.000000,421.625262
2025-07-01,正式期,44,07:10-07:20,7:20-7:30,06:00版本,0.802097,0.799900,841.328733,506.316633,335.012100,359.644333,469.453882,109.809549,0.000000,134.441782,0.000000,0.000000,0.000000,0.000000,4330.873211,4451.870815,287.679502,131.754987,0.000000,0.000000,0.000000,419.434489
2025-07-01,正式期,45,07:20-07:30,7:30-7:40,06:00版本,0.755640,0.814200,915.955000,550.950000,365.005000,361.250000,1163.600833,802.350833,0.000000,798.595833,0.000000,0.000000,0.000000,0.000000,4451.870815,5170.607065,294.129750,979.911073,0.000000,0.000000,0.000000,1274.040823
2025-07-01,正式期,46,07:30-07:40,7:40-7:50,06:00版本,0.685584,0.734600,841.557183,586.918967,254.638217,263.860800,1091.169833,827.309033,0.000000,833.333333,0.000000,0.000000,3.198283,0.000000,5170.607065,5920.607065,193.832144,911.611824,0.000000,0.000000,0.000000,1105.443968
2025-07-01,正式期,47,07:40-07:50,7:50-8:00,06:00版本,0.879466,0.897200,929.806550,628.308917,301.497633,0.000000,0.000000,0.000000,0.000000,0.000000,301.497633,0.000000,0.000000,0.000000,5920.607065,5585.609694,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,48,07:50-08:00,8:00-8:10,06:00版本,1.204016,1.203200,1166.376667,682.081250,484.295417,0.000000,0.000000,0.000000,0.000000,0.000000,484.295417,0.000000,0.000000,0.000000,5585.609694,5047.503676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,49,08:00-08:10,8:10-8:20,06:00版本,1.212130,1.199100,1200.824900,736.015400,464.809500,0.000000,0.000000,0.000000,0.000000,0.000000,464.809500,0.000000,0.000000,0.000000,5047.503676,4531.048676,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,50,08:10-08:20,8:20-8:30,06:00版本,1.150017,1.164700,1151.888750,752.131933,399.756817,0.000000,0.000000,0.000000,0.000000,0.000000,399.756817,0.000000,0.000000,0.000000,4531.048676,4086.874435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,51,08:20-08:30,8:30-8:40,06:00版本,1.160097,1.216600,1131.893333,739.306250,392.587083,0.000000,0.000000,0.000000,0.000000,0.000000,392.587083,0.000000,0.000000,0.000000,4086.874435,3650.666565,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,52,08:30-08:40,8:40-8:50,06:00版本,1.139658,1.182500,1127.565850,745.560367,382.005483,0.000000,0.000000,0.000000,0.000000,0.000000,382.005483,0.000000,0.000000,0.000000,3650.666565,3226.216028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,53,08:40-08:50,8:50-9:00,06:00版本,1.130782,1.140000,1137.860233,764.314850,373.545383,0.000000,0.000000,0.000000,0.000000,0.000000,373.545383,0.000000,0.000000,0.000000,3226.216028,2811.165602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,54,08:50-09:00,9:00-9:10,06:00版本,1.139344,1.136400,1161.571667,807.875000,353.696667,0.000000,0.000000,0.000000,0.000000,0.000000,353.696667,0.000000,0.000000,0.000000,2811.165602,2418.169306,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,55,09:00-09:10,9:10-9:20,06:00版本,1.116255,1.126100,1185.938283,901.716600,284.221683,0.000000,0.000000,0.000000,0.000000,0.000000,284.221683,0.000000,0.000000,0.000000,2418.169306,2102.367435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,56,09:10-09:20,9:20-9:30,06:00版本,1.093277,1.079800,1173.178750,992.930283,180.248467,0.000000,0.000000,0.000000,0.000000,0.000000,180.248467,0.000000,0.000000,0.000000,2102.367435,1902.091361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,57,09:20-09:30,9:30-9:40,06:00版本,1.081180,1.003100,1140.488333,1040.737500,99.750833,0.000000,0.000000,0.000000,0.000000,0.000000,99.750833,0.000000,0.000000,0.000000,1902.091361,1791.257102,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,58,09:30-09:40,9:40-9:50,06:00版本,1.058059,0.962100,1146.325467,1042.238350,104.087117,0.000000,0.000000,0.000000,0.000000,0.000000,104.087117,0.000000,0.000000,0.000000,1791.257102,1675.604750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,59,09:40-09:50,9:50-10:00,06:00版本,1.038577,1.128400,1169.939100,1018.653467,151.285633,0.000000,0.000000,0.000000,0.000000,0.000000,151.285633,0.000000,0.000000,0.000000,1675.604750,1507.509602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,60,09:50-10:00,10:00-10:10,06:00版本,1.028207,1.349600,1180.588333,1018.950000,161.638333,0.000000,0.000000,0.000000,0.000000,0.000000,161.638333,0.000000,0.000000,0.000000,1507.509602,1327.911454,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,61,10:00-10:10,10:10-10:20,06:00版本,1.014025,1.270100,1167.618267,1087.999917,79.618350,0.000000,0.000000,0.000000,0.000000,0.000000,79.618350,0.000000,0.000000,0.000000,1327.911454,1239.446620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,62,10:10-10:20,10:20-10:30,06:00版本,0.986590,1.116200,1157.675400,1167.405217,-9.729817,0.000000,0.000000,0.000000,0.000000,9.729817,0.000000,0.000000,0.000000,0.000000,1239.446620,1248.203455,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,63,10:20-10:30,10:30-10:40,06:00版本,0.978792,1.110600,1161.511667,1204.262500,-42.750833,0.000000,0.000000,0.000000,0.000000,42.750833,0.000000,0.000000,0.000000,0.000000,1248.203455,1286.679205,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,64,10:30-10:40,10:40-10:50,06:00版本,1.000960,1.221000,1172.044033,1197.503100,-25.459067,0.000000,0.000000,0.000000,0.000000,25.459067,0.000000,0.000000,0.000000,0.000000,1286.679205,1309.592365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,65,10:40-10:50,10:50-11:00,06:00版本,0.824794,1.033000,1208.277567,1222.167717,-13.890150,0.000000,0.000000,0.000000,0.000000,13.890150,0.000000,0.000000,0.000000,0.000000,1309.592365,1322.093500,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,66,10:50-11:00,11:00-11:10,06:00版本,0.550101,0.643300,1227.976667,1257.975000,-29.998333,739.925417,926.482917,186.557500,0.000000,833.333333,0.000000,0.000000,123.147917,0.000000,1322.093500,2072.093500,475.994021,180.018660,0.000000,0.000000,0.000000,656.012680
2025-07-01,正式期,67,11:00-11:10,11:10-11:20,06:00版本,0.525846,0.571700,1165.528867,1215.776867,-50.248000,701.193483,946.117450,244.923967,0.000000,833.333333,0.000000,0.000000,163.032117,0.000000,2072.093500,2822.093500,400.872314,210.034548,0.000000,0.000000,0.000000,610.906862
2025-07-01,正式期,68,11:10-11:20,11:20-11:30,06:00版本,0.554468,0.617400,1128.846917,1182.499017,-53.652100,664.002483,929.071483,265.069000,0.000000,833.333333,0.000000,0.000000,149.390250,0.000000,2822.093500,3572.093500,409.955133,245.480401,0.000000,0.000000,0.000000,655.435534
2025-07-01,正式期,69,11:20-11:30,11:30-11:40,06:00版本,0.531169,0.621400,1153.458333,1188.656250,-35.197917,639.030417,877.860417,238.830000,0.000000,833.333333,0.000000,0.000000,79.725000,0.000000,3572.093500,4322.093500,397.093501,222.613443,0.000000,0.000000,0.000000,619.706944
2025-07-01,正式期,70,11:30-11:40,11:40-11:50,06:00版本,0.547908,0.638600,1170.643967,1181.352533,-10.708567,696.961133,878.810650,181.849517,0.000000,833.333333,0.000000,0.000000,56.185883,0.000000,4322.093500,5072.093500,445.079380,174.193652,0.000000,0.000000,0.000000,619.273032
2025-07-01,正式期,71,11:40-11:50,11:50-12:00,06:00版本,0.552442,0.665500,1161.387433,1179.833983,-18.446550,762.105933,862.823333,100.717400,0.000000,833.333333,0.000000,0.000000,47.936550,0.000000,5072.093500,5822.093500,507.181499,100.541145,0.000000,0.000000,0.000000,607.722643
2025-07-01,正式期,72,11:50-12:00,12:00-12:10,06:00版本,0.528284,0.652700,1134.775000,1201.056250,-66.281250,770.436250,834.908750,64.472500,0.000000,833.333333,0.000000,0.000000,67.856667,0.000000,5822.093500,6572.093500,502.863740,63.121801,0.000000,0.000000,0.000000,565.985541
2025-07-01,正式期,73,12:00-12:10,12:10-12:20,12:00版本,0.524000,0.568400,1113.081283,1240.010217,-126.928933,731.565667,731.565667,0.000000,0.000000,833.333333,0.000000,0.000000,25.161267,0.000000,6572.093500,7322.093500,415.821925,0.000000,0.000000,0.000000,0.000000,415.821925
2025-07-01,正式期,74,12:10-12:20,12:20-12:30,12:00版本,0.547905,0.551700,1112.565650,1288.932650,-176.367000,746.478467,746.478467,0.000000,0.000000,833.333333,0.000000,0.000000,89.512133,0.000000,7322.093500,8072.093500,411.832170,0.000000,0.000000,0.000000,0.000000,411.832170
2025-07-01,正式期,75,12:20-12:30,12:30-12:40,12:00版本,0.547664,0.568900,1120.918333,1324.387500,-203.469167,803.882500,803.882500,0.000000,0.000000,833.333333,0.000000,0.000000,174.018333,0.000000,8072.093500,8822.093500,457.328754,0.000000,0.000000,0.000000,0.000000,457.328754
2025-07-01,正式期,76,12:30-12:40,12:40-12:50,12:00版本,0.497870,0.489400,1114.630083,1320.836217,-206.206133,801.561433,808.222870,6.661437,0.000000,833.333333,0.000000,0.000000,181.095670,0.000000,8822.093500,9572.093500,392.284165,4.890161,0.000000,0.000000,0.000000,397.174326
2025-07-01,正式期,77,12:40-12:50,12:50-13:00,12:00版本,0.661658,0.636600,1131.019467,1304.094083,-173.074617,741.254905,807.724283,66.469378,0.000000,833.333333,0.000000,0.000000,147.465567,0.000000,9572.093500,10322.093500,471.882873,63.471609,0.000000,0.000000,0.000000,535.354482
2025-07-01,正式期,78,12:50-13:00,13:00-13:10,12:00版本,0.954549,0.948000,1177.343333,1287.612500,-110.269167,0.000000,0.000000,0.000000,0.000000,110.269167,0.000000,0.000000,0.000000,0.000000,10322.093500,10421.335750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,79,13:00-13:10,13:10-13:20,12:00版本,1.007190,1.002900,1217.035700,1262.957667,-45.921967,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.921967,0.000000,10421.335750,10421.335750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,80,13:10-13:20,13:20-13:30,12:00版本,0.983607,0.949000,1222.153883,1235.720817,-13.566933,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,13.566933,0.000000,10421.335750,10421.335750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,81,13:20-13:30,13:30-13:40,12:00版本,1.002886,0.931500,1205.110000,1217.268750,-12.158750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,12.158750,0.000000,10421.335750,10421.335750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,82,13:30-13:40,13:40-13:50,12:00版本,1.014094,0.958900,1205.675883,1209.186200,-3.510317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.510317,0.000000,10421.335750,10421.335750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,83,13:40-13:50,13:50-14:00,12:00版本,1.018021,1.087400,1221.644800,1169.325717,52.319083,0.000000,0.000000,0.000000,0.000000,0.000000,52.319083,0.000000,0.000000,0.000000,10421.335750,10363.203436,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,84,13:50-14:00,14:00-14:10,12:00版本,1.031941,1.226800,1225.700000,1120.993750,104.706250,0.000000,0.000000,0.000000,0.000000,0.000000,104.706250,0.000000,0.000000,0.000000,10363.203436,10246.863158,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,85,14:00-14:10,14:10-14:20,12:00版本,1.061915,1.210200,1198.193883,1129.132200,69.061683,0.000000,0.000000,0.000000,0.000000,0.000000,69.061683,0.000000,0.000000,0.000000,10246.863158,10170.127954,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,86,14:10-14:20,14:20-14:30,12:00版本,1.066644,1.194200,1202.658267,1122.993550,79.664717,0.000000,0.000000,0.000000,0.000000,0.000000,79.664717,0.000000,0.000000,0.000000,10170.127954,10081.611602,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,87,14:20-14:30,14:30-14:40,12:00版本,1.078815,1.280900,1225.711667,1074.512500,151.199167,0.000000,0.000000,0.000000,0.000000,0.000000,151.199167,0.000000,0.000000,0.000000,10081.611602,9913.612528,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,88,14:30-14:40,14:40-14:50,12:00版本,1.139644,1.374200,1198.127950,1024.388367,173.739583,0.000000,0.000000,0.000000,0.000000,0.000000,173.739583,0.000000,0.000000,0.000000,9913.612528,9720.568547,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,89,14:40-14:50,14:50-15:00,12:00版本,0.999091,1.155700,1213.217617,978.236383,234.981233,0.000000,0.000000,0.000000,0.000000,0.000000,234.981233,0.000000,0.000000,0.000000,9720.568547,9459.478287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-01,正式期,90,14:50-15:00,15:00-15:10,12:00版本,0.744968,0.794700,1279.930000,923.718750,356.211250,261.622917,505.467964,243.845048,0.000000,149.256714,0.000000,0.000000,0.000000,0.000000,9459.478287,9593.809330,207.911732,290.675489,0.000000,0.000000,0.000000,498.587221
2025-07-01,正式期,91,15:00-15:10,15:10-15:20,12:00版本,0.737748,0.799400,1301.625200,850.114650,451.510550,619.169159,1106.511783,487.342624,0.000000,655.001233,0.000000,0.000000,0.000000,0.000000,9593.809330,10183.310440,494.963826,584.372541,0.000000,0.000000,0.000000,1079.336367
2025-07-01,正式期,92,15:10-15:20,15:20-15:30,12:00版本,0.791882,0.881100,1265.148250,785.980950,479.167300,340.331767,340.331767,0.000000,0.000000,0.000000,138.835533,0.000000,0.000000,0.000000,10183.310440,10029.048737,299.866320,0.000000,0.000000,0.000000,0.000000,299.866320
2025-07-01,正式期,93,15:20-15:30,15:30-15:40,12:00版本,0.798478,0.861400,1215.060000,758.081250,456.978750,381.274583,381.274583,0.000000,0.000000,0.000000,75.704167,0.000000,0.000000,0.000000,10029.048737,9944.932996,328.429926,0.000000,0.000000,0.000000,0.000000,328.429926
2025-07-01,正式期,94,15:30-15:40,15:40-15:50,12:00版本,0.834460,0.846100,1207.236933,770.268000,436.968933,485.880917,485.880917,0.000000,0.000000,48.911983,0.000000,0.000000,0.000000,0.000000,9944.932996,9988.953781,411.103844,0.000000,0.000000,0.000000,0.000000,411.103844
2025-07-01,正式期,95,15:40-15:50,15:50-16:00,12:00版本,0.851766,0.821800,1204.027417,782.350767,421.676650,511.891717,511.891717,0.000000,0.000000,90.215067,0.000000,0.000000,0.000000,0.000000,9988.953781,10070.147341,420.672613,0.000000,0.000000,0.000000,0.000000,420.672613
2025-07-01,正式期,96,15:50-16:00,16:00-16:10,12:00版本,0.851614,0.821100,1213.316667,761.125000,452.191667,476.486250,476.486250,0.000000,0.000000,24.294583,0.000000,0.000000,0.000000,0.000000,10070.147341,10092.012466,391.242860,0.000000,0.000000,0.000000,0.000000,391.242860
2025-07-01,正式期,97,16:00-16:10,16:10-16:20,12:00版本,0.891892,0.907600,1271.631833,701.351517,570.280317,542.629267,542.629267,0.000000,0.000000,0.000000,27.651050,0.000000,0.000000,0.000000,10092.012466,10061.289077,492.490322,0.000000,0.000000,0.000000,0.000000,492.490322
2025-07-01,正式期,98,16:10-16:20,16:20-16:30,12:00版本,0.928073,0.961000,1261.061283,637.191583,623.869700,557.867011,557.867011,0.000000,0.000000,0.000000,66.002689,0.000000,0.000000,0.000000,10061.289077,9987.952755,536.110197,0.000000,0.000000,0.000000,0.000000,536.110197
2025-07-01,正式期,99,16:20-16:30,16:30-16:40,12:00版本,0.942046,0.963500,1211.491667,589.962500,621.529167,539.405000,539.405000,0.000000,0.000000,0.000000,82.124167,0.000000,0.000000,0.000000,9987.952755,9896.703681,519.716717,0.000000,0.000000,0.000000,0.000000,519.716717
2025-07-01,正式期,100,16:30-16:40,16:40-16:50,12:00版本,0.960116,1.011300,1266.475117,555.419650,711.055467,625.522300,625.522300,0.000000,0.000000,0.000000,85.533167,0.000000,0.000000,0.000000,9896.703681,9801.666830,632.590702,0.000000,0.000000,0.000000,0.000000,632.590702
2025-07-01,正式期,101,16:40-16:50,16:50-17:00,12:00版本,0.975509,1.057800,1284.036433,517.603867,766.432567,699.932496,699.932496,0.000000,0.000000,0.000000,66.500071,0.000000,0.000000,0.000000,9801.666830,9727.777862,740.388594,0.000000,0.000000,0.000000,0.000000,740.388594
2025-07-01,正式期,102,16:50-17:00,17:00-17:10,12:00版本,0.988643,1.051100,1241.891667,470.206250,771.685417,743.111667,743.111667,0.000000,0.000000,0.000000,28.573750,0.000000,0.000000,0.000000,9727.777862,9696.029251,781.084673,0.000000,0.000000,0.000000,0.000000,781.084673
2025-07-01,正式期,103,17:00-17:10,17:10-17:20,12:00版本,1.010932,1.009500,1261.801717,420.898933,840.902783,787.091450,787.091450,0.000000,0.000000,0.000000,53.811333,0.000000,0.000000,0.000000,9696.029251,9636.238881,794.568819,0.000000,0.000000,0.000000,0.000000,794.568819
2025-07-01,正式期,104,17:10-17:20,17:20-17:30,12:00版本,1.033568,1.090500,1274.269217,382.962433,891.306783,817.363767,817.363767,0.000000,0.000000,0.000000,73.943017,0.000000,0.000000,0.000000,9636.238881,9554.079973,891.335188,0.000000,0.000000,0.000000,0.000000,891.335188
2025-07-01,正式期,105,17:20-17:30,17:30-17:40,12:00版本,1.036277,1.209800,1275.478333,348.443750,927.034583,867.463333,867.463333,0.000000,0.000000,0.000000,59.571250,0.000000,0.000000,0.000000,9554.079973,9487.889696,1049.457141,0.000000,0.000000,0.000000,0.000000,1049.457141
2025-07-01,正式期,106,17:30-17:40,17:40-17:50,12:00版本,1.030317,1.140200,1313.723933,297.586433,1016.137500,931.408267,931.408267,0.000000,0.000000,0.000000,84.729233,0.000000,0.000000,0.000000,9487.889696,9393.746103,1061.991706,0.000000,0.000000,0.000000,0.000000,1061.991706
2025-07-01,正式期,107,17:40-17:50,17:50-18:00,12:00版本,1.165581,1.168500,1196.388317,252.226450,944.161867,805.889767,805.889767,0.000000,0.000000,0.000000,138.272100,0.000000,0.000000,0.000000,9393.746103,9240.110436,941.682192,0.000000,0.000000,0.000000,0.000000,941.682192
2025-07-01,正式期,108,17:50-18:00,18:00-18:10,12:00版本,1.368997,1.315500,967.788333,217.675000,750.113333,631.757083,631.757083,0.000000,0.000000,0.000000,118.356250,0.000000,0.000000,0.000000,9240.110436,9108.603492,831.076443,0.000000,0.000000,0.000000,0.000000,831.076443
2025-07-01,正式期,109,18:00-18:10,18:10-18:20,18:00版本,1.401776,1.311200,892.343700,177.055400,715.288300,665.720550,665.720550,0.000000,0.000000,0.000000,49.567750,0.000000,0.000000,0.000000,9108.603492,9053.528214,872.892785,0.000000,0.000000,0.000000,0.000000,872.892785
2025-07-01,正式期,110,18:10-18:20,18:20-18:30,18:00版本,1.387526,1.301700,922.986817,133.329117,789.657700,753.698767,753.698767,0.000000,0.000000,0.000000,35.958933,0.000000,0.000000,0.000000,9053.528214,9013.573844,981.089685,0.000000,0.000000,0.000000,0.000000,981.089685
2025-07-01,正式期,111,18:20-18:30,18:30-18:40,18:00版本,1.410316,1.360900,973.235000,92.656250,880.578750,712.912083,796.757500,83.845417,0.000000,0.000000,83.821250,0.000000,0.000000,0.000000,9013.573844,8920.439122,970.202054,171.157841,0.000000,0.000000,0.000000,1141.359896
2025-07-01,正式期,112,18:30-18:40,18:40-18:50,18:00版本,1.432299,1.414500,1000.173600,57.471683,942.701917,738.803567,749.123650,10.320084,0.000000,0.000000,6.219017,187.359250,0.000000,0.000000,8920.439122,8913.529103,1045.037645,21.896638,0.000000,0.000000,1325.098293,2392.032576
2025-07-01,正式期,113,18:40-18:50,18:50-19:00,18:00版本,1.458749,1.517000,971.576950,24.102400,947.474550,816.745533,816.745533,0.000000,0.000000,0.000000,130.729017,0.000000,0.000000,0.000000,8913.529103,8768.274640,1239.002974,0.000000,0.000000,0.000000,0.000000,1239.002974
2025-07-01,正式期,114,18:50-19:00,19:00-19:10,18:00版本,1.483180,1.648300,933.906667,0.000000,933.906667,66.743750,66.743750,0.000000,0.000000,0.000000,833.333333,33.829583,0.000000,0.000000,8768.274640,7842.348714,110.013723,0.000000,0.000000,0.000000,278.806511,388.820234
2025-07-01,正式期,115,19:00-19:10,19:10-19:20,18:00版本,1.484780,1.705600,966.839267,0.000000,966.839267,97.936717,97.936717,0.000000,0.000000,0.000000,833.333333,35.569217,0.000000,0.000000,7842.348714,6916.422788,167.040864,0.000000,0.000000,0.000000,303.334280,470.375144
2025-07-01,正式期,116,19:10-19:20,19:20-19:30,18:00版本,1.480359,1.694100,982.084067,0.862233,981.221833,97.594267,97.594267,0.000000,0.000000,0.000000,833.333333,50.294233,0.000000,0.000000,6916.422788,5990.496862,165.334447,0.000000,0.000000,0.000000,426.017303,591.351751
2025-07-01,正式期,117,19:20-19:30,19:30-19:40,18:00版本,1.480506,1.665500,963.810000,0.000000,963.810000,61.793333,61.793333,0.000000,0.000000,0.000000,833.333333,68.683333,0.000000,0.000000,5990.496862,5064.570936,102.916797,0.000000,0.000000,0.000000,571.960458,674.877255
2025-07-01,正式期,118,19:30-19:40,19:40-19:50,18:00版本,1.480156,1.665900,982.505800,0.000000,982.505800,68.955983,68.955983,0.000000,0.000000,0.000000,833.333333,80.216483,0.000000,0.000000,5064.570936,4138.645010,114.873773,0.000000,0.000000,0.000000,668.163198,783.036971
2025-07-01,正式期,119,19:40-19:50,19:50-20:00,18:00版本,1.476500,1.648500,995.106633,0.000000,995.106633,62.434383,62.434383,0.000000,0.000000,0.000000,833.333333,99.338917,0.000000,0.000000,4138.645010,3212.719085,102.923081,0.000000,0.000000,0.000000,818.801021,921.724102
