日期,计划购电量（kWh）,购电费（元）,充电量（kWh）,放电量（kWh）,弃光量（kWh）,紧急购电量（kWh）,紧急购电费（元）,总购电费（元）,累计总购电费（元）,0:00储电量（kWh）,24:00储电量（kWh）,日末储电量距下限（kWh）,日末储电量距上限（kWh）,日末区间越界量（kWh）
2025-12-13,47858.637326,24660.421901,21368.026276,17308.101283,0.000000,0.000000,0.000000,24660.421901,11317908.954777,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-14,93557.144816,59596.878446,25148.791049,20370.520750,0.000000,0.000000,0.000000,59596.878446,11377505.833223,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-15,94216.118324,59901.148024,24981.080041,20234.674833,0.000000,0.000000,0.000000,59901.148024,11437406.981247,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-16,94136.588667,59968.943354,24833.333333,20115.000000,0.000000,0.000000,0.000000,59968.943354,11497375.924601,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-17,92922.134305,58884.304633,24895.383621,20165.260733,0.000000,0.000000,0.000000,58884.304633,11556260.229234,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-18,92109.392278,58782.588750,24962.941111,20219.982300,0.000000,0.000000,0.000000,58782.588750,11615042.817983,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-19,46936.297113,24406.812301,21198.709979,17170.955083,0.000000,0.000000,0.000000,24406.812301,11639449.630284,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-20,46925.442095,24285.075495,21415.465062,17346.526700,0.000000,0.000000,0.000000,24285.075495,11663734.705779,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-21,93770.373940,59670.337865,24907.542490,20175.109417,0.000000,0.000000,0.000000,59670.337865,11723405.043645,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-22,93717.308368,59688.328853,25156.475885,20376.745467,0.000000,0.000000,0.000000,59688.328853,11783093.372497,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-23,92029.328560,58406.788030,25110.943827,20339.864500,0.000000,0.000000,0.000000,58406.788030,11841500.160528,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-24,92625.327273,59105.159814,25108.442840,20337.838700,0.000000,0.000000,0.000000,59105.159814,11900605.320342,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-25,92539.027521,58809.914388,24875.855638,20149.443067,0.000000,0.000000,0.000000,58809.914388,11959415.234730,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-26,47107.163934,24310.190744,21575.680617,17476.301300,0.000000,0.000000,0.000000,24310.190744,11983725.425474,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-27,47342.577859,24495.111374,21071.617593,17068.010250,0.000000,0.000000,0.000000,24495.111374,12008220.536848,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-28,91472.170373,58024.488974,24540.827140,19878.069983,0.000000,0.000000,0.000000,58024.488974,12066245.025822,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-29,92277.599390,58328.767326,25019.278807,20265.615833,0.000000,0.000000,0.000000,58328.767326,12124573.793148,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-30,90891.034275,57685.167313,24560.307675,19893.849217,0.000000,0.000000,0.000000,57685.167313,12182258.960461,6600.000000,6600.000000,1200.000000,0.000000,0.000000
2025-12-31,92073.210320,58969.557010,23717.695103,20291.333033,0.000000,0.000000,0.000000,58969.557010,12241228.517471,6600.000000,5400.000000,0.000000,1200.000000,0.000000
