日期,阶段,内部时段,内部真实区间,模板显示区间,生效购电版本,实时截断边界,近端10分钟块数,远端30分钟块数,光伏预报批次,参数版本,电价,光伏预报特征电量,净负荷诊断0.8分位数,实际净负荷电量,实际负载电量,实际光伏电量,0点初始计划,最终有效购电,增购差额,减购差额,实际充电量,实际放电量,紧急购电量,弃光量,未利用有效购电量,时段初储电量,时段末储电量,初始计划费,增购费,减购退费,减购违约费,紧急购电费,时段实际总费
2025-07-23,正式期,69,11:20-11:30,11:30-11:40,06:00版本,12:00,4,0,06:00批次,短窗集中,0.482700,1373.898753,-107.370417,-105.911250,1159.995000,1265.906250,556.984583,556.984583,0.000000,0.000000,662.895833,0.000000,0.000000,0.000000,0.000000,3936.516945,4533.123195,268.856458,0.000000,0.000000,0.000000,0.000000,268.856458
2025-07-23,正式期,70,11:30-11:40,11:40-11:50,06:00版本,12:00,3,0,06:00批次,短窗集中,0.478500,1386.402981,-41.007300,-114.704917,1146.944800,1261.649717,551.114467,551.114467,0.000000,0.000000,665.819383,0.000000,0.000000,0.000000,0.000000,4533.123195,5132.360640,263.708272,0.000000,0.000000,0.000000,0.000000,263.708272
2025-07-23,正式期,71,11:40-11:50,11:50-12:00,06:00版本,12:00,2,0,06:00批次,短窗集中,0.466200,1398.907208,-103.396150,-150.753283,1135.887600,1286.640883,526.513933,526.513933,0.000000,0.000000,677.267217,0.000000,0.000000,0.000000,0.000000,5132.360640,5741.901135,245.460796,0.000000,0.000000,0.000000,0.000000,245.460796
2025-07-23,正式期,72,11:50-12:00,12:00-12:10,06:00版本,12:00,1,0,06:00批次,短窗集中,0.443200,1411.411436,-160.177083,-237.661667,1111.813333,1349.475000,475.807500,676.822500,201.015000,0.000000,833.333333,0.000000,0.000000,81.150833,0.000000,5741.901135,6491.901135,210.877884,133.634772,0.000000,0.000000,0.000000,344.512656
2025-07-23,正式期,73,12:00-12:10,12:10-12:20,12:00版本,18:00,6,10,12:00批次,短窗集中,0.441100,1358.246274,-126.928933,-311.785817,1092.806683,1404.592500,640.819100,526.766339,0.000000,114.052762,833.333333,0.000000,0.000000,5.218822,0.000000,6491.901135,7241.901135,282.665305,0.000000,50.308673,25.154337,0.000000,257.510969
2025-07-23,正式期,74,12:10-12:20,12:20-12:30,12:00版本,18:00,6,10,12:00批次,短窗集中,0.455100,1375.788821,-136.003417,-364.180750,1086.685583,1450.866333,504.072450,504.072450,0.000000,0.000000,833.333333,0.000000,0.000000,34.919867,0.000000,7241.901135,7991.901135,229.403372,0.000000,0.000000,0.000000,0.000000,229.403372
2025-07-23,正式期,75,12:20-12:30,12:30-12:40,12:00版本,18:00,6,10,12:00批次,短窗集中,0.446300,1393.331368,-174.137917,-375.539583,1100.741667,1476.281250,556.044167,556.044167,0.000000,0.000000,833.333333,0.000000,0.000000,98.250417,0.000000,7991.901135,8741.901135,248.162512,0.000000,0.000000,0.000000,0.000000,248.162512
2025-07-23,正式期,76,12:30-12:40,12:40-12:50,12:00版本,18:00,6,9,12:00批次,短窗集中,0.411300,1410.873915,-111.819567,-327.143350,1135.543167,1462.686517,721.513767,721.513767,0.000000,0.000000,636.680969,0.000000,0.000000,411.976148,0.000000,8741.901135,9314.914007,296.758612,0.000000,0.000000,0.000000,0.000000,296.758612
2025-07-23,正式期,77,12:40-12:50,12:50-13:00,12:00版本,18:00,6,9,12:00批次,短窗集中,0.568200,1428.416462,-64.268817,-298.836250,1156.415233,1455.251483,0.000000,711.877967,711.877967,0.000000,833.333333,0.000000,0.000000,177.380883,0.000000,9314.914007,10064.914007,0.000000,606.733591,0.000000,0.000000,0.000000,606.733591
2025-07-23,正式期,78,12:50-13:00,13:00-13:10,12:00版本,18:00,6,9,12:00批次,短窗集中,0.827900,1445.959010,-53.487917,-295.649583,1151.256667,1446.906250,0.000000,0.000000,0.000000,0.000000,151.297268,0.000000,0.000000,144.352315,0.000000,10064.914007,10201.081548,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,79,13:00-13:10,13:10-13:20,12:00版本,18:00,6,8,12:00批次,短窗集中,0.863600,1433.067801,-26.782783,-236.352750,1148.710233,1385.062983,0.000000,0.000000,0.000000,0.000000,62.265414,0.000000,0.000000,174.087336,0.000000,10201.081548,10257.120421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,80,13:10-13:20,13:20-13:30,12:00版本,18:00,6,8,12:00批次,短窗集中,0.841600,1389.742837,3.343283,-98.350217,1208.815700,1307.165917,0.000000,0.000000,0.000000,0.000000,98.350217,0.000000,0.000000,0.000000,0.000000,10257.120421,10345.635616,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,81,13:20-13:30,13:30-13:40,12:00版本,18:00,6,8,12:00批次,短窗集中,0.861800,1346.417874,16.871250,16.847917,1264.116667,1247.268750,0.000000,0.000000,0.000000,0.000000,0.000000,16.847917,0.000000,0.000000,0.000000,10345.635616,10326.915709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,82,13:30-13:40,13:40-13:50,12:00版本,18:00,6,7,12:00批次,短窗集中,0.862300,1303.092910,31.318400,-26.446767,1185.754550,1212.201317,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,26.446767,0.000000,10326.915709,10326.915709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,83,13:40-13:50,13:50-14:00,12:00版本,18:00,6,7,12:00批次,短窗集中,0.902600,1259.767946,104.173900,-73.774100,1131.188500,1204.962600,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,73.774100,0.000000,10326.915709,10326.915709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,84,13:50-14:00,14:00-14:10,12:00版本,18:00,6,7,12:00批次,短窗集中,0.975400,1216.442982,96.984167,-45.785417,1147.233333,1193.018750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.785417,0.000000,10326.915709,10326.915709,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,85,14:00-14:10,14:10-14:20,12:00版本,18:00,6,6,12:00批次,短窗集中,1.000200,1173.016106,72.593483,8.455900,1139.378517,1130.922617,0.000000,0.000000,0.000000,0.000000,0.000000,8.455900,0.000000,0.000000,0.000000,10326.915709,10317.520264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,86,14:10-14:20,14:20-14:30,12:00版本,18:00,6,6,12:00批次,短窗集中,0.997800,1129.487317,145.716600,117.118183,1177.050300,1059.932117,0.000000,0.000000,0.000000,0.000000,0.000000,117.118183,0.000000,0.000000,0.000000,10317.520264,10187.388949,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,87,14:20-14:30,14:30-14:40,12:00版本,18:00,6,6,12:00批次,短窗集中,1.027100,1085.958528,160.286250,227.451667,1245.476667,1018.025000,0.000000,0.000000,0.000000,0.000000,0.000000,227.451667,0.000000,0.000000,0.000000,10187.388949,9934.664875,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,88,14:30-14:40,14:40-14:50,12:00版本,18:00,6,5,12:00批次,短窗集中,1.090600,1042.429739,194.034133,239.985117,1244.526650,1004.541533,0.000000,0.000000,0.000000,0.000000,0.000000,239.985117,0.000000,0.000000,0.000000,9934.664875,9668.014746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,89,14:40-14:50,14:50-15:00,12:00版本,18:00,6,5,12:00批次,短窗集中,0.937600,998.900950,241.851967,268.548000,1237.081050,968.533050,0.000000,0.000000,0.000000,0.000000,0.000000,268.548000,0.000000,0.000000,0.000000,9668.014746,9369.628079,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
2025-07-23,正式期,90,14:50-15:00,15:00-15:10,12:00版本,18:00,6,5,12:00批次,短窗集中,0.669400,955.372161,299.042917,316.235000,1229.035000,912.800000,250.764167,526.380286,275.616120,0.000000,210.145286,0.000000,0.000000,0.000000,0.000000,9369.628079,9558.758837,167.861533,276.746146,0.000000,0.000000,0.000000,444.607679
2025-07-23,正式期,91,15:00-15:10,15:10-15:20,12:00版本,18:00,6,4,12:00批次,短窗集中,0.660000,908.224451,349.658450,283.750000,1169.344733,885.594733,850.757792,1045.193783,194.435991,0.000000,761.443783,0.000000,0.000000,0.000000,0.000000,9558.758837,10244.058242,561.500143,192.491631,0.000000,0.000000,0.000000,753.991774
2025-07-23,正式期,92,15:10-15:20,15:20-15:30,12:00版本,18:00,6,4,12:00批次,短窗集中,0.721700,857.457821,369.576600,314.780617,1169.024950,854.244333,336.824233,336.824233,0.000000,0.000000,22.043617,0.000000,0.000000,0.000000,0.000000,10244.058242,10263.897497,243.086049,0.000000,0.000000,0.000000,0.000000,243.086049
2025-07-23,正式期,93,15:20-15:30,15:30-15:40,12:00版本,18:00,6,4,12:00批次,短窗集中,0.730800,806.691190,424.381250,429.704583,1227.548333,797.843750,383.051667,400.977917,17.926250,0.000000,0.000000,28.726667,0.000000,0.000000,0.000000,10263.897497,10231.978978,279.934158,19.650755,0.000000,0.000000,0.000000,299.584913
2025-07-23,正式期,94,15:30-15:40,15:40-15:50,12:00版本,18:00,6,3,12:00批次,短窗集中,0.753400,755.924560,460.647383,501.107950,1230.627567,729.519617,430.981933,430.981933,0.000000,0.000000,0.000000,70.126017,0.000000,0.000000,0.000000,10231.978978,10154.061182,324.701789,0.000000,0.000000,0.000000,0.000000,324.701789
2025-07-23,正式期,95,15:40-15:50,15:50-16:00,12:00版本,18:00,6,3,12:00批次,短窗集中,0.782300,705.157929,506.163500,551.120600,1218.928500,667.807900,506.163500,506.163500,0.000000,0.000000,0.000000,44.957100,0.000000,0.000000,0.000000,10154.061182,10104.108848,395.971706,0.000000,0.000000,0.000000,0.000000,395.971706
2025-07-23,正式期,96,15:50-16:00,16:00-16:10,12:00版本,18:00,6,3,12:00批次,短窗集中,0.805500,654.391299,577.427500,578.199167,1214.586667,636.387500,590.727917,590.727917,0.000000,0.000000,12.528750,0.000000,0.000000,0.000000,0.000000,10104.108848,10115.384723,475.831337,0.000000,0.000000,0.000000,0.000000,475.831337
2025-07-23,正式期,97,16:00-16:10,16:10-16:20,12:00版本,18:00,6,2,12:00批次,短窗集中,0.827100,610.980768,619.763400,556.025450,1199.255267,643.229817,627.970833,627.970833,0.000000,0.000000,71.945383,0.000000,0.000000,0.000000,0.000000,10115.384723,10180.135568,519.394676,0.000000,0.000000,0.000000,0.000000,519.394676
2025-07-23,正式期,98,16:10-16:20,16:20-16:30,12:00版本,18:00,6,2,12:00批次,短窗集中,0.851900,574.926338,654.254650,603.709150,1224.318283,620.609133,610.298700,610.298700,0.000000,0.000000,6.589550,0.000000,0.000000,0.000000,0.000000,10180.135568,10186.066163,519.913463,0.000000,0.000000,0.000000,0.000000,519.913463
2025-07-23,正式期,99,16:20-16:30,16:30-16:40,12:00版本,18:00,6,2,12:00批次,短窗集中,0.879100,538.871907,697.385833,698.165833,1264.928333,566.762500,606.466250,606.466250,0.000000,0.000000,0.000000,91.699583,0.000000,0.000000,0.000000,10186.066163,10084.177738,533.144480,0.000000,0.000000,0.000000,0.000000,533.144480
2025-07-23,正式期,100,16:30-16:40,16:40-16:50,12:00版本,18:00,6,1,12:00批次,短窗集中,0.902400,502.817476,714.517483,705.152983,1243.820450,538.667467,698.744400,698.744400,0.000000,0.000000,0.000000,6.408583,0.000000,0.000000,0.000000,10084.177738,10077.057089,630.546947,0.000000,0.000000,0.000000,0.000000,630.546947
2025-07-23,正式期,101,16:40-16:50,16:50-17:00,12:00版本,18:00,6,1,12:00批次,短窗集中,0.916300,466.763046,781.147950,754.449000,1245.798150,491.349150,775.184350,775.184350,0.000000,0.000000,20.735350,0.000000,0.000000,0.000000,0.000000,10077.057089,10095.718904,710.301420,0.000000,0.000000,0.000000,0.000000,710.301420
2025-07-23,正式期,102,16:50-17:00,17:00-17:10,12:00版本,18:00,6,1,12:00批次,短窗集中,0.926400,430.708615,820.860000,854.421667,1271.896667,417.475000,806.110417,806.110417,0.000000,0.000000,0.000000,48.311250,0.000000,0.000000,0.000000,10095.718904,10042.039738,746.780690,0.000000,0.000000,0.000000,0.000000,746.780690
2025-07-23,正式期,103,17:00-17:10,17:10-17:20,12:00版本,18:00,6,0,12:00批次,短窗集中,0.946200,391.061347,872.253067,875.132667,1237.184050,362.051383,869.266217,869.266217,0.000000,0.000000,0.000000,5.866450,0.000000,0.000000,0.000000,10042.039738,10035.521460,822.499694,0.000000,0.000000,0.000000,0.000000,822.499694
2025-07-23,正式期,104,17:10-17:20,17:20-17:30,12:00版本,18:00,5,0,12:00批次,短窗集中,0.974200,347.821242,931.232050,888.214517,1211.312300,323.097783,946.957033,946.957033,0.000000,0.000000,58.742517,0.000000,0.000000,0.000000,0.000000,10035.521460,10088.389725,922.525542,0.000000,0.000000,0.000000,0.000000,922.525542
2025-07-23,正式期,105,17:20-17:30,17:30-17:40,12:00版本,18:00,4,0,12:00批次,短窗集中,0.986200,304.581136,964.737083,955.267917,1239.461667,284.193750,1018.672500,1018.672500,0.000000,0.000000,63.404583,0.000000,0.000000,0.000000,0.000000,10088.389725,10145.453850,1004.614820,0.000000,0.000000,0.000000,0.000000,1004.614820
2025-07-23,正式期,106,17:30-17:40,17:40-17:50,12:00版本,18:00,3,0,12:00批次,短窗集中,0.976000,261.341031,1060.314500,1036.701100,1271.291267,234.590167,1065.541867,1065.541867,0.000000,0.000000,28.840767,0.000000,0.000000,0.000000,0.000000,10145.453850,10171.410540,1039.968862,0.000000,0.000000,0.000000,0.000000,1039.968862
2025-07-23,正式期,107,17:40-17:50,17:50-18:00,12:00版本,18:00,2,0,12:00批次,短窗集中,1.074200,218.100925,990.988217,951.463667,1144.694700,193.231033,915.543383,915.543383,0.000000,0.000000,0.000000,35.920283,0.000000,0.000000,0.000000,10171.410540,10131.499114,983.476702,0.000000,0.000000,0.000000,0.000000,983.476702
2025-07-23,正式期,108,17:50-18:00,18:00-18:10,12:00版本,18:00,1,0,12:00批次,短窗集中,1.231300,174.860819,790.957917,786.142500,951.055000,164.912500,779.711667,779.711667,0.000000,0.000000,0.000000,6.430833,0.000000,0.000000,0.000000,10131.499114,10124.353744,960.058975,0.000000,0.000000,0.000000,0.000000,960.058975
2025-07-23,正式期,109,18:00-18:10,18:10-18:20,18:00版本,24:00,6,10,18:00批次,短窗集中,1.256100,151.169792,799.768583,820.379717,955.442517,135.062800,796.908300,796.908300,0.000000,0.000000,0.000000,23.471417,0.000000,0.000000,0.000000,10124.353744,10098.274392,1000.996516,0.000000,0.000000,0.000000,0.000000,1000.996516
2025-07-23,正式期,110,18:10-18:20,18:20-18:30,18:00版本,24:00,6,10,18:00批次,短窗集中,1.244700,123.684375,883.831467,903.415567,1001.719617,98.304050,807.059567,866.308000,59.248433,0.000000,0.000000,37.107567,0.000000,0.000000,0.000000,10098.274392,10057.043762,1004.547043,110.619787,0.000000,0.000000,0.000000,1115.166830
2025-07-23,正式期,111,18:20-18:30,18:30-18:40,18:00版本,24:00,6,10,18:00批次,短窗集中,1.254500,96.198958,911.519167,924.568333,983.043333,58.475000,844.609583,903.824583,59.215000,0.000000,0.000000,20.743750,0.000000,0.000000,0.000000,10057.043762,10033.995151,1059.562722,111.427826,0.000000,0.000000,0.000000,1170.990549
2025-07-23,正式期,112,18:30-18:40,18:40-18:50,18:00版本,24:00,6,9,18:00批次,短窗集中,1.252200,68.713542,931.917850,924.897517,950.347350,25.449833,925.174733,925.368000,0.193267,0.000000,0.470483,0.000000,0.000000,0.000000,0.000000,10033.995151,10034.418586,1158.503801,0.363013,0.000000,0.000000,0.000000,1158.866814
2025-07-23,正式期,113,18:40-18:50,18:50-19:00,18:00版本,24:00,6,9,18:00批次,短窗集中,1.288100,41.228125,963.881383,946.246250,952.461200,6.214950,939.552383,939.552383,0.000000,0.000000,0.000000,0.000000,6.693867,0.000000,0.000000,10034.418586,10034.418586,1210.237425,0.000000,0.000000,0.000000,43.111848,1253.349273
2025-07-23,正式期,114,18:50-19:00,19:00-19:10,18:00版本,24:00,6,9,18:00批次,短窗集中,1.346600,13.742708,1001.331667,979.430000,979.430000,0.000000,146.813333,146.813333,0.000000,0.000000,0.000000,832.616667,0.000000,0.000000,0.000000,10034.418586,9109.288956,197.698835,0.000000,0.000000,0.000000,0.000000,197.698835
2025-07-23,正式期,115,19:00-19:10,19:10-19:20,18:00版本,24:00,6,8,18:00批次,短窗集中,1.352300,0.000000,993.172633,980.474550,980.474550,0.000000,144.900217,144.900217,0.000000,0.000000,0.000000,833.333333,2.241000,0.000000,0.000000,9109.288956,8183.363031,195.948563,0.000000,0.000000,0.000000,15.152521,211.101084
2025-07-23,正式期,116,19:10-19:20,19:20-19:30,18:00版本,24:00,6,8,18:00批次,短窗集中,1.344500,0.000000,982.818933,967.627233,967.627233,0.000000,147.697350,254.473147,106.775797,0.000000,0.000000,713.154086,0.000000,0.000000,0.000000,8183.363031,7390.969602,198.579087,215.340089,0.000000,0.000000,0.000000,413.919176
2025-07-23,正式期,117,19:20-19:30,19:30-19:40,18:00版本,24:00,6,8,18:00批次,短窗集中,1.348300,0.000000,993.433333,969.380000,969.380000,0.000000,167.643333,167.643333,0.000000,0.000000,0.000000,801.736667,0.000000,0.000000,0.000000,7390.969602,6500.151083,226.033506,0.000000,0.000000,0.000000,0.000000,226.033506
2025-07-23,正式期,118,19:30-19:40,19:40-19:50,18:00版本,24:00,6,7,18:00批次,短窗集中,1.349000,0.000000,997.294733,996.302467,996.302467,0.000000,163.961400,163.961400,0.000000,0.000000,0.000000,832.341067,0.000000,0.000000,0.000000,6500.151083,5575.327676,221.183929,0.000000,0.000000,0.000000,0.000000,221.183929
2025-07-23,正式期,119,19:40-19:50,19:50-20:00,18:00版本,24:00,6,7,18:00批次,短窗集中,1.347300,0.000000,994.721350,990.225417,990.225417,0.000000,161.388017,161.388017,0.000000,0.000000,0.000000,732.618553,96.218847,0.000000,0.000000,5575.327676,4761.307062,217.438075,0.000000,0.000000,0.000000,648.178266,865.616341
2025-07-23,正式期,120,19:50-20:00,20:00-20:10,18:00版本,24:00,6,7,18:00批次,短窗集中,1.348200,0.000000,1008.540000,955.255000,955.255000,0.000000,175.206667,175.206667,0.000000,0.000000,0.000000,780.048333,0.000000,0.000000,0.000000,4761.307062,3894.586691,236.213628,0.000000,0.000000,0.000000,0.000000,236.213628
2025-07-23,正式期,121,20:00-20:10,20:10-20:20,18:00版本,24:00,6,6,18:00批次,短窗集中,1.351300,0.000000,998.730133,953.606333,953.606333,0.000000,165.396800,165.396800,0.000000,0.000000,0.000000,788.209533,0.000000,0.000000,0.000000,3894.586691,3018.798321,223.500696,0.000000,0.000000,0.000000,0.000000,223.500696
2025-07-23,正式期,122,20:10-20:20,20:20-20:30,18:00版本,24:00,6,6,18:00批次,短窗集中,1.340000,0.000000,991.945767,963.106600,963.106600,0.000000,582.491450,965.140583,382.649133,0.000000,2.033983,0.000000,0.000000,0.000000,0.000000,3018.798321,3020.628906,780.538543,769.124758,0.000000,0.000000,0.000000,1549.663301
2025-07-23,正式期,123,20:20-20:30,20:30-20:40,18:00版本,24:00,6,6,18:00批次,短窗集中,1.348900,0.000000,991.671667,962.866667,962.866667,0.000000,140.715000,140.715000,0.000000,0.000000,0.000000,822.151667,0.000000,0.000000,0.000000,3020.628906,2107.127054,189.810464,0.000000,0.000000,0.000000,0.000000,189.810464
2025-07-23,正式期,124,20:30-20:40,20:40-20:50,18:00版本,24:00,6,5,18:00批次,短窗集中,1.395200,0.000000,1009.522583,955.016417,955.016417,0.000000,183.375933,183.375933,0.000000,0.000000,0.000000,771.640483,0.000000,0.000000,0.000000,2107.127054,1249.748739,255.846102,0.000000,0.000000,0.000000,0.000000,255.846102
2025-07-23,正式期,125,20:40-20:50,20:50-21:00,18:00版本,24:00,6,5,18:00批次,短窗集中,1.222600,0.000000,992.916000,941.964017,941.964017,0.000000,966.394017,966.075500,0.000000,0.318517,24.111483,0.000000,0.000000,0.000000,0.000000,1249.748739,1271.449074,1181.513325,0.000000,0.389418,0.194709,0.000000,1181.318616
2025-07-23,正式期,126,20:50-21:00,21:00-21:10,18:00版本,24:00,6,5,18:00批次,短窗集中,0.933200,0.000000,995.858333,953.641667,953.641667,0.000000,943.596667,943.596667,0.000000,0.000000,0.000000,10.045000,0.000000,0.000000,0.000000,1271.449074,1260.287963,880.564409,0.000000,0.000000,0.000000,0.000000,880.564409
2025-07-23,正式期,127,21:00-21:10,21:10-21:20,18:00版本,24:00,6,4,18:00批次,短窗集中,0.906800,0.000000,987.269267,1010.971050,1010.971050,0.000000,987.269267,970.804685,0.000000,16.464581,0.000000,40.166365,0.000000,0.000000,0.000000,1260.287963,1215.658669,895.255771,0.000000,14.930082,7.465041,0.000000,887.790730
2025-07-23,正式期,128,21:10-21:20,21:20-21:30,18:00版本,24:00,6,4,18:00批次,短窗集中,0.937100,0.000000,998.991133,995.929083,995.929083,0.000000,1011.888033,968.899650,0.000000,42.988383,0.000000,14.092802,12.936631,0.000000,0.000000,1215.658669,1200.000000,948.240276,0.000000,40.284414,20.142207,60.614584,988.712653
2025-07-23,正式期,129,21:20-21:30,21:30-21:40,18:00版本,24:00,6,4,18:00批次,短窗集中,0.937100,0.000000,1012.925000,936.020000,936.020000,0.000000,990.788333,958.221667,0.000000,32.566667,22.201667,0.000000,0.000000,0.000000,0.000000,1200.000000,1219.981500,928.467747,0.000000,30.518223,15.259112,0.000000,913.208635
2025-07-23,正式期,130,21:30-21:40,21:40-21:50,18:00版本,24:00,6,3,18:00批次,短窗集中,0.987100,0.000000,1012.035767,961.503950,961.503950,0.000000,993.537317,972.225667,0.000000,21.311650,10.721717,0.000000,0.000000,0.000000,0.000000,1219.981500,1229.631045,980.720685,0.000000,21.036730,10.518365,0.000000,970.202320
2025-07-23,正式期,131,21:40-21:50,21:50-22:00,18:00版本,24:00,6,3,18:00批次,短窗集中,0.776400,0.000000,924.258200,903.082867,903.082867,0.000000,908.002033,908.002033,0.000000,0.000000,4.919167,0.000000,0.000000,0.000000,0.000000,1229.631045,1234.058295,704.972779,0.000000,0.000000,0.000000,0.000000,704.972779
2025-07-23,正式期,132,21:50-22:00,22:00-22:10,18:00版本,24:00,6,3,18:00批次,短窗集中,0.420900,0.000000,801.426667,780.543333,780.543333,0.000000,1590.570000,1590.570000,0.000000,0.000000,810.026667,0.000000,0.000000,0.000000,0.000000,1234.058295,1963.082295,669.470913,0.000000,0.000000,0.000000,0.000000,669.470913
2025-07-23,正式期,133,22:00-22:10,22:10-22:20,18:00版本,24:00,6,2,18:00批次,短窗集中,0.385900,0.000000,786.994033,795.712283,795.712283,0.000000,1595.648750,1595.648750,0.000000,0.000000,799.936467,0.000000,0.000000,0.000000,0.000000,1963.082295,2683.025115,615.760853,0.000000,0.000000,0.000000,0.000000,615.760853
2025-07-23,正式期,134,22:10-22:20,22:20-22:30,18:00版本,24:00,6,2,18:00批次,短窗集中,0.436800,0.000000,806.957250,820.931083,820.931083,0.000000,782.568583,782.568583,0.000000,0.000000,0.000000,38.362500,0.000000,0.000000,0.000000,2683.025115,2640.400115,341.825957,0.000000,0.000000,0.000000,0.000000,341.825957
2025-07-23,正式期,135,22:20-22:30,22:30-22:40,18:00版本,24:00,6,2,18:00批次,短窗集中,0.419800,0.000000,803.351667,783.993333,783.993333,0.000000,1627.944756,1627.944756,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,10.618089,2640.400115,3390.400115,683.411208,0.000000,0.000000,0.000000,0.000000,683.411208
2025-07-23,正式期,136,22:30-22:40,22:40-22:50,18:00版本,24:00,6,1,18:00批次,短窗集中,0.418600,0.000000,813.050233,749.112700,749.112700,0.000000,1616.001250,1616.001250,0.000000,0.000000,833.333333,0.000000,0.000000,0.000000,33.555217,3390.400115,4140.400115,676.458123,0.000000,0.000000,0.000000,0.000000,676.458123
2025-07-23,正式期,137,22:40-22:50,22:50-23:00,18:00版本,24:00,6,1,18:00批次,短窗集中,0.424100,0.000000,803.512800,759.797450,759.797450,0.000000,784.393950,784.393950,0.000000,0.000000,24.596500,0.000000,0.000000,0.000000,0.000000,4140.400115,4162.536965,332.661474,0.000000,0.000000,0.000000,0.000000,332.661474
2025-07-23,正式期,138,22:50-23:00,23:00-23:10,18:00版本,24:00,6,1,18:00批次,短窗集中,0.423700,0.000000,800.923333,775.460000,775.460000,0.000000,1595.595000,1595.595000,0.000000,0.000000,820.135000,0.000000,0.000000,0.000000,0.000000,4162.536965,4900.658465,676.053601,0.000000,0.000000,0.000000,0.000000,676.053601
2025-07-23,正式期,139,23:00-23:10,23:10-23:20,18:00版本,24:00,6,0,18:00批次,短窗集中,0.424800,0.000000,788.307300,725.083933,725.083933,0.000000,788.307300,788.307300,0.000000,0.000000,63.223367,0.000000,0.000000,0.000000,0.000000,4900.658465,4957.559495,334.872941,0.000000,0.000000,0.000000,0.000000,334.872941
2025-07-23,正式期,140,23:10-23:20,23:20-23:30,18:00版本,24:00,5,0,18:00批次,短窗集中,0.424000,0.000000,786.886417,719.418033,719.418033,0.000000,1102.393180,1102.393180,0.000000,0.000000,382.975147,0.000000,0.000000,0.000000,0.000000,4957.559495,5302.237127,467.414708,0.000000,0.000000,0.000000,0.000000,467.414708
2025-07-23,正式期,141,23:20-23:30,23:30-23:40,18:00版本,24:00,4,0,18:00批次,短窗集中,0.422000,0.000000,798.508333,778.755000,778.755000,0.000000,1584.715000,1584.715000,0.000000,0.000000,793.241419,0.000000,0.000000,0.000000,12.718581,5302.237127,6016.154404,668.749730,0.000000,0.000000,0.000000,0.000000,668.749730
2025-07-23,正式期,142,23:30-23:40,23:40-23:50,18:00版本,24:00,3,0,18:00批次,短窗集中,0.424000,0.000000,791.386750,808.555417,808.555417,0.000000,783.213883,783.213883,0.000000,0.000000,0.000000,25.341533,0.000000,0.000000,0.000000,6016.154404,5987.997144,332.082687,0.000000,0.000000,0.000000,0.000000,332.082687
2025-07-23,正式期,143,23:40-23:50,23:50-0:00+1,18:00版本,24:00,2,0,18:00批次,短窗集中,0.427100,0.000000,792.787567,802.247750,802.247750,0.000000,747.147417,747.147417,0.000000,0.000000,0.000000,55.100333,0.000000,0.000000,0.000000,5987.997144,5926.774552,319.106662,0.000000,0.000000,0.000000,0.000000,319.106662
2025-07-23,正式期,144,23:50-24:00,0:00-0:10+1,18:00版本,24:00,1,0,18:00批次,短窗集中,0.427600,0.000000,784.893333,783.708333,783.708333,0.000000,760.391667,760.391667,0.000000,0.000000,0.000000,23.316667,0.000000,0.000000,0.000000,5926.774552,5900.867144,325.143477,0.000000,0.000000,0.000000,0.000000,325.143477
2025-07-24,正式期,1,00:00-00:10,0:10-0:20,00:00版本,06:00,6,10,00:00批次,短窗集中,0.424800,0.000000,784.590367,778.339300,778.339300,0.000000,1582.715617,1582.715617,0.000000,0.000000,804.376317,0.000000,0.000000,0.000000,0.000000,5900.867144,6624.805829,672.337594,0.000000,0.000000,0.000000,0.000000,672.337594
2025-07-24,正式期,2,00:10-00:20,0:20-0:30,00:00版本,06:00,6,10,00:00批次,短窗集中,0.424500,0.000000,781.023800,788.918217,788.918217,0.000000,1575.792150,1575.792150,0.000000,0.000000,786.873933,0.000000,0.000000,0.000000,0.000000,6624.805829,7332.992369,668.923768,0.000000,0.000000,0.000000,0.000000,668.923768
2025-07-24,正式期,3,00:20-00:30,0:30-0:40,00:00版本,06:00,6,10,00:00批次,短窗集中,0.426900,0.000000,790.833333,791.668333,791.668333,0.000000,1577.955000,1577.955000,0.000000,0.000000,786.286667,0.000000,0.000000,0.000000,0.000000,7332.992369,8040.650369,673.628989,0.000000,0.000000,0.000000,0.000000,673.628989
