日期,时间段,训练样本最晚日期,参数验证最晚日期,负载预测来源,光伏预测来源,电价（元/kWh）,预测负载电量（kWh）,预测光伏电量（kWh）,实际负载电量（kWh）,实际光伏电量（kWh）,计划购电量（kWh）,计划充电量（kWh）,计划放电量（kWh）,实际充电量（kWh）,实际放电量（kWh）,紧急购电量（kWh）,实际弃光量（kWh）,未利用计划购电量（kWh）,时段初储电量（kWh）,时段末储电量（kWh）,时段计划购电费（元）,时段紧急购电费（元）,时段总购电费（元）,预测方法,预测净负荷（kWh）,实际净负荷（kWh）,计划充电截断量（kWh）,计划放电截断量（kWh）
2025-06-07,08:30-08:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.061000,535.757983,768.824000,507.942517,651.107650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,143.165133,0.000000,1752.491222,1752.491222,0.000000,0.000000,0.000000,marginal,-233.066017,-143.165133,0.000000,0.000000
2025-06-07,08:40-08:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.043000,580.176167,800.676967,569.026500,692.375417,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,123.348917,0.000000,1752.491222,1752.491222,0.000000,0.000000,0.000000,marginal,-220.500800,-123.348917,0.000000,0.000000
2025-06-07,08:50-09:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.036000,653.391667,812.106250,640.063333,728.693750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,88.630417,0.000000,1752.491222,1752.491222,0.000000,0.000000,0.000000,marginal,-158.714583,-88.630417,0.000000,0.000000
2025-06-07,09:00-09:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.014700,666.810867,818.039183,669.431350,762.290667,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,92.859317,0.000000,1752.491222,1752.491222,0.000000,0.000000,0.000000,marginal,-151.228317,-92.859317,0.000000,0.000000
2025-06-07,09:10-09:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.992200,649.756433,894.644483,646.725783,789.132533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,142.406750,0.000000,1752.491222,1752.491222,0.000000,0.000000,0.000000,marginal,-244.888050,-142.406750,0.000000,0.000000
2025-06-07,09:20-09:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.970000,646.996667,939.600000,613.746667,812.306250,0.000000,183.267200,0.000000,183.267200,0.000000,0.000000,15.292383,0.000000,1752.491222,1917.431702,0.000000,0.000000,0.000000,marginal,-292.603333,-198.559583,0.000000,0.000000
2025-06-07,09:30-09:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.942200,631.449150,968.174317,627.801967,834.597317,0.000000,336.725167,0.000000,206.795350,0.000000,0.000000,0.000000,0.000000,1917.431702,2103.547517,0.000000,0.000000,0.000000,marginal,-336.725167,-206.795350,129.929817,0.000000
2025-06-07,09:40-09:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.956900,628.690067,965.830500,643.790217,825.370700,0.000000,337.140433,0.000000,181.580483,0.000000,0.000000,0.000000,0.000000,2103.547517,2266.969952,0.000000,0.000000,0.000000,marginal,-337.140433,-181.580483,155.559950,0.000000
2025-06-07,09:50-10:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.997700,642.608333,954.081250,642.946667,816.743750,0.000000,311.472917,0.000000,173.797083,0.000000,0.000000,0.000000,0.000000,2266.969952,2423.387327,0.000000,0.000000,0.000000,marginal,-311.472917,-173.797083,137.675833,0.000000
2025-06-07,10:00-10:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.991900,638.372083,971.682067,646.697683,873.429283,0.000000,333.309983,0.000000,226.731600,0.000000,0.000000,0.000000,0.000000,2423.387327,2627.445767,0.000000,0.000000,0.000000,marginal,-333.309983,-226.731600,106.578383,0.000000
2025-06-07,10:10-10:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.958800,644.453167,1000.017850,630.079450,910.461750,0.000000,355.564683,0.000000,280.382300,0.000000,0.000000,0.000000,0.000000,2627.445767,2879.789837,0.000000,0.000000,0.000000,marginal,-355.564683,-280.382300,75.182383,0.000000
2025-06-07,10:20-10:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.954900,640.745000,1011.218750,611.318333,912.925000,0.000000,370.473750,0.000000,301.606667,0.000000,0.000000,0.000000,0.000000,2879.789837,3151.235837,0.000000,0.000000,0.000000,marginal,-370.473750,-301.606667,68.867083,0.000000
2025-06-07,10:30-10:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.983900,636.524017,998.699833,635.685783,949.945700,0.000000,362.175817,0.000000,314.259917,0.000000,0.000000,0.000000,0.000000,3151.235837,3434.069762,0.000000,0.000000,0.000000,marginal,-362.175817,-314.259917,47.915900,0.000000
2025-06-07,10:40-10:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.799000,628.996783,1016.246333,639.211533,995.270583,0.000000,387.249550,0.000000,356.059050,0.000000,0.000000,0.000000,0.000000,3434.069762,3754.522907,0.000000,0.000000,0.000000,marginal,-387.249550,-356.059050,31.190500,0.000000
2025-06-07,10:50-11:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.502500,640.131667,1063.806250,621.730000,1030.706250,0.000000,423.674583,0.000000,408.976250,0.000000,0.000000,0.000000,0.000000,3754.522907,4122.601532,0.000000,0.000000,0.000000,marginal,-423.674583,-408.976250,14.698333,0.000000
2025-06-07,11:00-11:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.466200,640.510050,1091.009217,641.575933,1069.750433,0.000000,450.499167,0.000000,428.174500,0.000000,0.000000,0.000000,0.000000,4122.601532,4507.958582,0.000000,0.000000,0.000000,marginal,-450.499167,-428.174500,22.324667,0.000000
2025-06-07,11:10-11:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.500700,628.021567,1119.317800,629.230850,1118.236133,0.000000,491.296233,0.000000,489.005283,0.000000,0.000000,0.000000,0.000000,4507.958582,4948.063337,0.000000,0.000000,0.000000,marginal,-491.296233,-489.005283,2.290950,0.000000
2025-06-07,11:20-11:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.482700,622.325000,1134.918750,596.861667,1133.050000,0.000000,512.593750,0.000000,512.593750,0.000000,0.000000,23.594583,0.000000,4948.063337,5409.397712,0.000000,0.000000,0.000000,marginal,-512.593750,-536.188333,0.000000,0.000000
2025-06-07,11:30-11:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.478500,628.200383,1095.321717,629.850517,1067.129450,0.000000,467.121333,0.000000,437.278933,0.000000,0.000000,0.000000,0.000000,5409.397712,5802.948752,0.000000,0.000000,0.000000,marginal,-467.121333,-437.278933,29.842400,0.000000
2025-06-07,11:40-11:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.466200,614.394333,1057.416467,652.316883,1037.790567,0.000000,443.022133,0.000000,385.473683,0.000000,0.000000,0.000000,0.000000,5802.948752,6149.875067,0.000000,0.000000,0.000000,marginal,-443.022133,-385.473683,57.548450,0.000000
2025-06-07,11:50-12:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.443200,632.211667,1060.875000,649.236667,1056.312500,0.000000,428.663333,0.000000,407.075833,0.000000,0.000000,0.000000,0.000000,6149.875067,6516.243317,0.000000,0.000000,0.000000,marginal,-428.663333,-407.075833,21.587500,0.000000
2025-06-07,12:00-12:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.441100,627.560567,1088.396417,675.110100,1020.966200,0.000000,460.835850,0.000000,345.856100,0.000000,0.000000,0.000000,0.000000,6516.243317,6827.513807,0.000000,0.000000,0.000000,marginal,-460.835850,-345.856100,114.979750,0.000000
2025-06-07,12:10-12:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.455100,617.664633,1069.397050,657.951183,967.731300,0.000000,451.732417,0.000000,309.780117,0.000000,0.000000,0.000000,0.000000,6827.513807,7106.315912,0.000000,0.000000,0.000000,marginal,-451.732417,-309.780117,141.952300,0.000000
2025-06-07,12:20-12:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.446300,622.401667,1011.081250,610.056667,949.612500,0.000000,388.679583,0.000000,339.555833,0.000000,0.000000,0.000000,0.000000,7106.315912,7411.916162,0.000000,0.000000,0.000000,marginal,-388.679583,-339.555833,49.123750,0.000000
2025-06-07,12:30-12:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.411300,691.103517,989.353050,620.045667,979.941233,0.000000,298.249533,0.000000,298.249533,0.000000,0.000000,61.646033,0.000000,7411.916162,7680.340742,0.000000,0.000000,0.000000,marginal,-298.249533,-359.895567,0.000000,0.000000
2025-06-07,12:40-12:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.568200,702.198467,992.747267,618.677367,992.049983,0.000000,290.548800,0.000000,290.548800,0.000000,0.000000,82.823817,0.000000,7680.340742,7941.834662,0.000000,0.000000,0.000000,marginal,-290.548800,-373.372617,0.000000,0.000000
2025-06-07,12:50-13:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.827900,646.001667,995.875000,609.043333,958.525000,0.000000,349.873333,0.000000,349.481667,0.000000,0.000000,0.000000,0.000000,7941.834662,8256.368162,0.000000,0.000000,0.000000,marginal,-349.873333,-349.481667,0.391667,0.000000
2025-06-07,13:00-13:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.863600,630.020150,989.571817,660.992283,919.313400,0.000000,359.551667,0.000000,258.321117,0.000000,0.000000,0.000000,0.000000,8256.368162,8488.857167,0.000000,0.000000,0.000000,marginal,-359.551667,-258.321117,101.230550,0.000000
2025-06-07,13:10-13:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.841600,665.250200,991.791317,665.658867,942.863483,0.000000,326.541117,0.000000,277.204617,0.000000,0.000000,0.000000,0.000000,8488.857167,8738.341322,0.000000,0.000000,0.000000,marginal,-326.541117,-277.204617,49.336500,0.000000
2025-06-07,13:20-13:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.861800,702.366667,978.912500,618.201667,995.700000,0.000000,276.545833,0.000000,276.545833,0.000000,0.000000,100.952500,0.000000,8738.341322,8987.232572,0.000000,0.000000,0.000000,marginal,-276.545833,-377.498333,0.000000,0.000000
2025-06-07,13:30-13:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.862300,681.914017,906.611383,629.583300,976.171017,0.000000,224.697367,0.000000,224.697367,0.000000,0.000000,121.890350,0.000000,8987.232572,9189.460202,0.000000,0.000000,0.000000,marginal,-224.697367,-346.587717,0.000000,0.000000
2025-06-07,13:40-13:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.902600,641.920550,838.383267,674.888400,940.377567,0.000000,196.462717,0.000000,196.462717,0.000000,0.000000,69.026450,0.000000,9189.460202,9366.276647,0.000000,0.000000,0.000000,marginal,-196.462717,-265.489167,0.000000,0.000000
2025-06-07,13:50-14:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.975400,632.098333,810.756250,709.195000,913.625000,0.000000,178.657917,0.000000,178.657917,0.000000,0.000000,25.772083,0.000000,9366.276647,9527.068772,0.000000,0.000000,0.000000,marginal,-178.657917,-204.430000,0.000000,0.000000
2025-06-07,14:00-14:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.000200,668.584967,805.296150,711.411600,871.836367,0.000000,136.711183,0.000000,136.711183,0.000000,0.000000,23.713583,0.000000,9527.068772,9650.108837,0.000000,0.000000,0.000000,marginal,-136.711183,-160.424767,0.000000,0.000000
2025-06-07,14:10-14:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.997800,688.041850,801.781833,693.306717,874.845300,0.000000,113.739983,0.000000,113.739983,0.000000,0.000000,67.798600,0.000000,9650.108837,9752.474822,0.000000,0.000000,0.000000,marginal,-113.739983,-181.538583,0.000000,0.000000
2025-06-07,14:20-14:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.027100,665.411667,785.900000,674.265000,907.318750,0.000000,120.488333,0.000000,120.488333,0.000000,0.000000,112.565417,0.000000,9752.474822,9860.914322,0.000000,0.000000,0.000000,marginal,-120.488333,-233.053750,0.000000,0.000000
2025-06-07,14:30-14:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.090600,636.971283,759.010700,667.058150,887.139783,0.000000,122.039417,0.000000,122.039417,0.000000,0.000000,98.042217,0.000000,9860.914322,9970.749797,0.000000,0.000000,0.000000,marginal,-122.039417,-220.081633,0.000000,0.000000
2025-06-07,14:40-14:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.937600,649.628567,759.094317,660.302950,850.842200,0.000000,109.465750,0.000000,109.465750,0.000000,0.000000,81.073500,0.000000,9970.749797,10069.268972,0.000000,0.000000,0.000000,marginal,-109.465750,-190.539250,0.000000,0.000000
2025-06-07,14:50-15:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.669400,691.366667,758.962500,649.941667,821.775000,0.000000,67.595833,0.000000,67.595833,0.000000,0.000000,104.237500,0.000000,10069.268972,10130.105222,0.000000,0.000000,0.000000,marginal,-67.595833,-171.833333,0.000000,0.000000
2025-06-07,15:00-15:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.660000,704.178900,699.702000,648.611333,784.385883,4.476900,0.000000,0.000000,0.000000,0.000000,0.000000,140.251450,0.000000,10130.105222,10130.105222,2.954754,0.000000,2.954754,marginal,4.476900,-135.774550,0.000000,0.000000
2025-06-07,15:10-15:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.721700,690.351983,655.756583,680.002450,743.172050,34.595400,0.000000,0.000000,0.000000,0.000000,0.000000,97.765000,0.000000,10130.105222,10130.105222,24.967500,0.000000,24.967500,marginal,34.595400,-63.169600,0.000000,0.000000
2025-06-07,15:20-15:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.730800,678.655000,606.450000,718.378333,708.225000,72.205000,0.000000,0.000000,0.000000,0.000000,0.000000,62.051667,0.000000,10130.105222,10130.105222,52.767414,0.000000,52.767414,marginal,72.205000,10.153333,0.000000,0.000000
2025-06-07,15:30-15:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.753400,692.599800,526.949817,709.308283,684.245700,165.649983,0.000000,0.000000,0.000000,0.000000,0.000000,140.587400,0.000000,10130.105222,10130.105222,124.800697,0.000000,124.800697,marginal,165.649983,25.062583,0.000000,0.000000
2025-06-07,15:40-15:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.782300,694.050517,485.562550,691.042833,654.721767,208.487967,0.000000,0.000000,0.000000,0.000000,0.000000,172.166900,0.000000,10130.105222,10130.105222,163.100136,0.000000,163.100136,marginal,208.487967,36.321067,0.000000,0.000000
2025-06-07,15:50-16:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.805500,682.551667,479.087500,709.260000,614.818750,203.464167,0.000000,0.000000,0.000000,0.000000,0.000000,109.022917,0.000000,10130.105222,10130.105222,163.890386,0.000000,163.890386,marginal,203.464167,94.441250,0.000000,0.000000
2025-06-07,16:00-16:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.827100,692.898333,436.294083,763.468767,574.800917,256.604250,0.000000,0.000000,0.000000,0.000000,0.000000,67.936400,0.000000,10130.105222,10130.105222,212.237375,0.000000,212.237375,marginal,256.604250,188.667850,0.000000,0.000000
2025-06-07,16:10-16:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.851900,690.950283,405.132583,741.017533,537.473800,285.817700,0.000000,0.000000,0.000000,0.000000,0.000000,82.273967,0.000000,10130.105222,10130.105222,243.488099,0.000000,243.488099,marginal,285.817700,203.543733,0.000000,0.000000
2025-06-07,16:20-16:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.879100,690.798333,398.437500,666.485000,505.325000,292.360833,0.000000,0.000000,0.000000,0.000000,0.000000,131.200833,0.000000,10130.105222,10130.105222,257.014409,0.000000,257.014409,marginal,292.360833,161.160000,0.000000,0.000000
2025-06-07,16:30-16:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.902400,735.283967,377.799300,669.278833,477.656383,357.484667,0.000000,0.000000,0.000000,0.000000,0.000000,165.862217,0.000000,10130.105222,10130.105222,322.594163,0.000000,322.594163,marginal,357.484667,191.622450,0.000000,0.000000
2025-06-07,16:40-16:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.916300,723.450750,362.496833,644.706467,435.446983,360.953917,0.000000,0.000000,0.000000,0.000000,0.000000,151.694433,0.000000,10130.105222,10130.105222,330.742074,0.000000,330.742074,marginal,360.953917,209.259483,0.000000,0.000000
2025-06-07,16:50-17:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.926400,640.471667,357.125000,585.820000,385.868750,283.346667,0.000000,0.000000,0.000000,0.000000,0.000000,83.395417,0.000000,10130.105222,10130.105222,262.492352,0.000000,262.492352,marginal,283.346667,199.951250,0.000000,0.000000
2025-06-07,17:00-17:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.946200,581.238967,340.354917,598.847283,353.740817,240.884050,0.000000,0.000000,0.000000,0.000000,4.222417,0.000000,0.000000,10130.105222,10130.105222,227.924488,19.976253,247.900741,marginal,240.884050,245.106467,0.000000,0.000000
2025-06-07,17:10-17:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.974200,585.809533,306.934533,614.225800,313.228817,278.875000,0.000000,0.000000,0.000000,0.000000,22.121983,0.000000,0.000000,10130.105222,10130.105222,271.680025,107.756181,379.436206,marginal,278.875000,300.996983,0.000000,0.000000
2025-06-07,17:20-17:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.986200,622.456667,266.118750,604.113333,269.375000,356.337917,0.000000,0.000000,0.000000,0.000000,0.000000,21.599583,0.000000,10130.105222,10130.105222,351.420453,0.000000,351.420453,marginal,356.337917,334.738333,0.000000,0.000000
2025-06-07,17:30-17:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.976000,624.918083,231.757750,610.751917,252.769267,393.160333,0.000000,0.000000,0.000000,0.000000,0.000000,35.177683,0.000000,10130.105222,10130.105222,383.724485,0.000000,383.724485,marginal,393.160333,357.982650,0.000000,0.000000
2025-06-07,17:40-17:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.074200,614.691100,195.993683,608.721400,222.868133,418.697417,0.000000,0.000000,0.000000,0.000000,0.000000,32.844150,0.000000,10130.105222,10130.105222,449.764765,0.000000,449.764765,marginal,418.697417,385.853267,0.000000,0.000000
2025-06-07,17:50-18:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.231300,613.116667,157.950000,591.608333,170.668750,455.166667,0.000000,0.000000,0.000000,0.000000,0.000000,34.227083,0.000000,10130.105222,10130.105222,560.446717,0.000000,560.446717,marginal,455.166667,420.939583,0.000000,0.000000
2025-06-07,18:00-18:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.256100,617.405650,125.738250,584.866917,128.486883,0.000000,0.000000,491.667400,0.000000,456.380033,0.000000,0.000000,0.000000,10130.105222,9623.016296,0.000000,0.000000,0.000000,marginal,491.667400,456.380033,0.000000,35.287367
2025-06-07,18:10-18:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.244700,619.559167,93.757817,594.053517,94.935367,525.801350,0.000000,0.000000,0.000000,0.000000,0.000000,26.683200,0.000000,9623.016296,9623.016296,654.464940,0.000000,654.464940,marginal,525.801350,499.118150,0.000000,0.000000
2025-06-07,18:20-18:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.254500,620.365000,62.287500,623.036667,65.293750,0.000000,0.000000,558.077500,0.000000,557.742917,0.000000,0.000000,0.000000,9623.016296,9003.301944,0.000000,0.000000,0.000000,marginal,558.077500,557.742917,0.000000,0.334583
2025-06-07,18:30-18:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.252200,625.551917,38.044583,664.788867,39.808450,393.438867,0.000000,194.068467,0.000000,194.068467,37.473083,0.000000,0.000000,9003.301944,8787.670315,492.664149,234.618975,727.283124,marginal,587.507333,624.980417,0.000000,0.000000
2025-06-07,18:40-18:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.288100,622.205250,13.480033,657.733567,16.375400,0.000000,0.000000,608.725217,0.000000,608.725217,32.632950,0.000000,0.000000,8787.670315,8111.308963,0.000000,210.172514,210.172514,marginal,608.725217,641.358167,0.000000,0.000000
2025-06-07,18:50-19:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.346600,614.265000,0.000000,613.125000,0.000000,0.000000,0.000000,614.265000,0.000000,613.125000,0.000000,0.000000,0.000000,8111.308963,7430.058963,0.000000,0.000000,0.000000,marginal,614.265000,613.125000,0.000000,1.140000
2025-06-07,19:00-19:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.352300,620.689333,0.000000,603.849883,0.000000,0.000000,0.000000,620.689333,0.000000,603.849883,0.000000,0.000000,0.000000,7430.058963,6759.114648,0.000000,0.000000,0.000000,marginal,620.689333,603.849883,0.000000,16.839450
2025-06-07,19:10-19:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.344500,633.695767,0.463650,605.020983,0.582050,0.000000,0.000000,633.232117,0.000000,604.438933,0.000000,0.000000,0.000000,6759.114648,6087.515833,0.000000,0.000000,0.000000,marginal,633.232117,604.438933,0.000000,28.793183
2025-06-07,19:20-19:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.348300,631.340000,0.000000,605.738333,0.000000,0.000000,0.000000,631.340000,0.000000,605.738333,0.000000,0.000000,0.000000,6087.515833,5414.473241,0.000000,0.000000,0.000000,marginal,631.340000,605.738333,0.000000,25.601667
2025-06-07,19:30-19:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.349000,598.831667,0.000000,621.729183,0.000000,0.000000,0.000000,598.831667,0.000000,598.831667,22.897517,0.000000,0.000000,5414.473241,4749.104722,0.000000,154.443750,154.443750,marginal,598.831667,621.729183,0.000000,0.000000
2025-06-07,19:40-19:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.347300,577.334783,0.000000,620.416367,0.000000,0.000000,0.000000,577.334783,0.000000,577.334783,43.081583,0.000000,0.000000,4749.104722,4107.621630,0.000000,290.219086,290.219086,marginal,577.334783,620.416367,0.000000,0.000000
2025-06-07,19:50-20:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.348200,585.281667,0.000000,618.423333,0.000000,0.000000,0.000000,585.281667,0.000000,585.281667,33.141667,0.000000,0.000000,4107.621630,3457.308667,0.000000,223.407975,223.407975,marginal,585.281667,618.423333,0.000000,0.000000
2025-06-07,20:00-20:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.351300,608.364600,0.000000,659.941083,0.000000,0.000000,0.000000,608.364600,0.000000,608.364600,51.576483,0.000000,0.000000,3457.308667,2781.348000,0.000000,348.476510,348.476510,marginal,608.364600,659.941083,0.000000,0.000000
2025-06-07,20:10-20:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.340000,646.664683,0.000000,658.243483,0.000000,0.000000,0.000000,646.664683,0.000000,646.664683,11.578800,0.000000,0.000000,2781.348000,2062.831685,0.000000,77.577960,77.577960,marginal,646.664683,658.243483,0.000000,0.000000
2025-06-07,20:20-20:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.348900,662.168333,0.000000,621.750000,0.000000,0.000000,0.000000,662.168333,0.000000,621.750000,0.000000,0.000000,0.000000,2062.831685,1371.998352,0.000000,0.000000,0.000000,marginal,662.168333,621.750000,0.000000,40.418333
2025-06-07,20:30-20:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.395200,609.289233,0.000000,641.225733,0.000000,0.000000,0.000000,609.289233,0.000000,154.798517,486.427217,0.000000,0.000000,1371.998352,1200.000000,0.000000,3393.316263,3393.316263,marginal,609.289233,641.225733,0.000000,454.490717
2025-06-07,20:40-20:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,1.222600,576.935150,0.000000,628.236633,0.000000,576.935150,0.000000,0.000000,0.000000,0.000000,51.301483,0.000000,0.000000,1200.000000,1200.000000,705.360914,313.605968,1018.966882,marginal,576.935150,628.236633,0.000000,0.000000
2025-06-07,20:50-21:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.933200,606.190000,0.000000,576.215000,0.000000,606.190000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,29.975000,1200.000000,1200.000000,565.696508,0.000000,565.696508,marginal,606.190000,576.215000,0.000000,0.000000
2025-06-07,21:00-21:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.906800,650.322800,0.000000,577.940067,0.000000,650.322800,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,72.382733,1200.000000,1200.000000,589.712715,0.000000,589.712715,marginal,650.322800,577.940067,0.000000,0.000000
2025-06-07,21:10-21:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.937100,642.945083,0.000000,611.445233,0.000000,642.945083,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,31.499850,1200.000000,1200.000000,602.503838,0.000000,602.503838,marginal,642.945083,611.445233,0.000000,0.000000
2025-06-07,21:20-21:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.937100,603.793333,0.000000,628.801667,0.000000,603.793333,0.000000,0.000000,0.000000,0.000000,25.008333,0.000000,0.000000,1200.000000,1200.000000,565.814733,117.176546,682.991278,marginal,603.793333,628.801667,0.000000,0.000000
2025-06-07,21:30-21:40,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.987100,606.409100,0.000000,602.605100,0.000000,606.409100,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,3.804000,1200.000000,1200.000000,598.586423,0.000000,598.586423,marginal,606.409100,602.605100,0.000000,0.000000
2025-06-07,21:40-21:50,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.776400,583.698783,0.000000,569.559450,0.000000,583.698783,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,14.139333,1200.000000,1200.000000,453.183735,0.000000,453.183735,marginal,583.698783,569.559450,0.000000,0.000000
2025-06-07,21:50-22:00,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.420900,539.375000,0.000000,549.058333,0.000000,1372.708333,833.333333,0.000000,823.650000,0.000000,0.000000,0.000000,0.000000,1200.000000,1941.285000,577.772938,0.000000,577.772938,marginal,539.375000,549.058333,9.683333,0.000000
2025-06-07,22:00-22:10,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.385900,549.197517,0.000000,530.280300,0.000000,1382.530850,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,18.917217,1941.285000,2691.285000,533.518655,0.000000,533.518655,marginal,549.197517,530.280300,0.000000,0.000000
2025-06-07,22:10-22:20,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.436800,552.064167,0.000000,514.881700,0.000000,552.064167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,37.182467,2691.285000,2691.285000,241.141628,0.000000,241.141628,marginal,552.064167,514.881700,0.000000,0.000000
2025-06-07,22:20-22:30,2025-06-06,2025-06-06,历史实测分位数,历史实测分位数,0.419800,514.535000,0.000000,511.878333,0.000000,1347.868333,833.333333,0.000000,833.333333,0.000000,0.000000,0.000000,2.656667,2691.285000,3441.285000,565.835126,0.000000,565.835126,marginal,514.535000,511.878333,0.000000,0.000000
